Node_with_Module,Node,Module,X,Y,Z,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground
LUG-11,LUG,8,87.02662859,-36.21138802,-5.755776372,JAR_PAY_TAR_WHY,JAR-LUG_LUG-PAY_LUG-TAR_LUG-WHY,LUG-TAR-11_JAR-LUG-8_LUG-PAY-8_LUG-TAR-8_LUG-WHY-8,TAR-11_JAR-8_PAY-8_TAR-8_WHY-8,0
ORC-2,ORC,2,101.1758146,38.13227498,-80.54947137,ASK_BOY_CIS_TAG,ASK-ORC_BOY-ORC_CIS-ORC_ORC-TAG,ASK-ORC-2_BOY-ORC-2_CIS-ORC-2_ORC-TAG-2,ASK-2_BOY-2_CIS-2_TAG-2,0
RUM-5,RUM,5,-19.97606541,133.05074,-26.66302937,INK_MAY_PIE_REF_SIP,INK-RUM_MAY-RUM_PIE-RUM_REF-RUM_RUM-SIP,INK-RUM-3_MAY-RUM-3_RUM-SIP-3_REF-RUM-5_PIE-RUM-1,INK-3_MAY-3_SIP-3_REF-5_PIE-1,1
WIZ-4,WIZ,4,-94.22729741,61.19367898,16.15277063,FLY_GIN_SAY_TAX_ZZZ,FLY-WIZ_GIN-WIZ_SAY-WIZ_TAX-WIZ_WIZ-ZZZ,GIN-WIZ-4_SAY-WIZ-4_TAX-WIZ-4_FLY-WIZ-5_WIZ-ZZZ-4,GIN-4_SAY-4_TAX-4_FLY-5_ZZZ-6,0
TOY-7,TOY,7,37.08808359,78.05762498,53.34773463,ADO_DUB_EON_JOB_WET,ADO-TOY_DUB-TOY_EON-TOY_JOB-TOY_TOY-WET,ADO-TOY-5_DUB-TOY-5_JOB-TOY-5_EON-TOY-7_TOY-WET-7,ADO-5_DUB-5_JOB-5_EON-7_WET-7,0
NIL-5,NIL,7,22.39774359,57.19140898,50.77433863,AHI_JOB_JUG,AHI-NIL_JOB-NIL_JUG-NIL,JOB-NIL-5_JUG-NIL-5_AHI-NIL-7,JOB-5_JUG-5_AHI-7,0
TOY-5,TOY,7,34.48611959,80.90008598,51.65415463,ADO_DUB_EON_JOB_WET,ADO-TOY_DUB-TOY_EON-TOY_JOB-TOY_TOY-WET,ADO-TOY-5_DUB-TOY-5_JOB-TOY-5_EON-TOY-7_TOY-WET-7,ADO-5_DUB-5_JOB-5_EON-7_WET-7,0
ADO-5,ADO,5,11.85316059,92.98717298,38.38084263,DUB_TOY_HOW_PLY,ADO-DUB_ADO-TOY_ADO-HOW_ADO-PLY,ADO-DUB-5_ADO-TOY-5_ADO-HOW-5_ADO-PLY-5,DUB-5_TOY-5_HOW-5_PLY-5,0
TUX-2,TUX,8,107.8582086,-11.23492602,-23.19177837,FOX_GAS_PAY,FOX-TUX_GAS-TUX_PAY-TUX,FOX-TUX-2_PAY-TUX-8_GAS-TUX-11,FOX-2_PAY-8_GAS-11,0
LAM-12,LAM,12,-49.51198841,-46.33818502,61.93299363,ASH_LAB_TRY,ASH-LAM_LAB-LAM_LAM-TRY,ASH-LAM-12_LAB-LAM-12_LAM-TRY-12,ASH-12_LAB-12_TRY-6,0
WET-7,WET,7,55.73786259,71.53245898,30.98683663,ARM_BRO_DUB_TOY,ARM-WET_BRO-WET_DUB-WET_TOY-WET,ARM-WET-1_DUB-WET-1_BRO-WET-7_TOY-WET-7,ARM-1_DUB-1_BRO-7_TOY-7,0
OVA-1,OVA,1,37.55681159,148.781207,-44.57590737,LEG_NIX_PIE_RAD,LEG-OVA_NIX-OVA_OVA-PIE_OVA-RAD,LEG-OVA-1_NIX-OVA-1_OVA-PIE-1_OVA-RAD-1,LEG-1_NIX-1_PIE-1_RAD-1,0
NIL-7,NIL,7,25.22632359,54.72796798,52.16379663,AHI_JOB_JUG,AHI-NIL_JOB-NIL_JUG-NIL,JOB-NIL-5_JUG-NIL-5_AHI-NIL-7,JOB-5_JUG-5_AHI-7,0
WET-1,WET,7,54.51494159,76.25100098,26.61509863,ARM_BRO_DUB_TOY,ARM-WET_BRO-WET_DUB-WET_TOY-WET,ARM-WET-1_DUB-WET-1_BRO-WET-7_TOY-WET-7,ARM-1_DUB-1_BRO-7_TOY-7,0
POP-7,POP,7,80.11344359,20.84592298,39.43647463,ACE_EON_EYE_FIX_MAC,ACE-POP_EON-POP_EYE-POP_FIX-POP_MAC-POP,ACE-POP-7_EON-POP-7_EYE-POP-7_FIX-POP-7_MAC-POP-7,ACE-7_EON-7_EYE-7_FIX-7_MAC-7,0
LAX-12,LAX,6,-77.21039241,-16.97610502,26.33721463,ART_COY_GIN_HAM_ICE,ART-LAX_COY-LAX_GIN-LAX_HAM-LAX_ICE-LAX,ART-LAX-12_COY-LAX-12_GIN-LAX-6_HAM-LAX-6_ICE-LAX-6,ART-12_COY-12_GIN-6_HAM-6_ICE-6,0
GEL-10,GEL,10,53.08506359,-136.052756,7.895627628,EAR_SEX_PHI_ROB_MOO,EAR-GEL_GEL-SEX_GEL-PHI_GEL-ROB_GEL-MOO,EAR-GEL-10_GEL-SEX-10_GEL-ROB-10_GEL-MOO-10_GEL-PHI-10,EAR-10_SEX-10_ROB-10_MOO-10_PHI-8,0
PAW-4,PAW,4,-113.3547044,18.42387798,-36.97350437,CUP_DAY_SAY_ZIG_VAN,CUP-PAW_DAY-PAW_PAW-SAY_PAW-ZIG_PAW-VAN,CUP-PAW-4_DAY-PAW-4_PAW-SAY-4_PAW-ZIG-4_PAW-VAN-4,CUP-4_DAY-4_SAY-4_ZIG-4_VAN-4,0
ACE-7,ACE,7,82.95430959,41.79066798,19.02546163,BRO_EYE_FIX_YES_POP,ACE-BRO_ACE-EYE_ACE-FIX_ACE-YES_ACE-POP,ACE-BRO-7_ACE-EYE-7_ACE-FIX-7_ACE-YES-7_ACE-POP-7,BRO-7_EYE-7_FIX-7_YES-7_POP-7,0
JUG-6,JUG,6,-5.433488406,37.92189098,71.05300363,RIB_NIL_SOY_MOP,JUG-RIB_JUG-NIL_JUG-SOY_JUG-MOP,JUG-NIL-5_JUG-RIB-6_JUG-SOY-6_JUG-MOP-6,NIL-5_RIB-6_SOY-6_MOP-6,0
PLY-5,PLY,5,-22.25168941,55.30934898,47.80186763,ADO_FUN_JOB_NAY,ADO-PLY_FUN-PLY_JOB-PLY_NAY-PLY,ADO-PLY-5_FUN-PLY-5_JOB-PLY-5_NAY-PLY-5,ADO-5_FUN-5_JOB-5_NAY-5,0
OLD-14,OLD,14,-0.811181406,-60.86001002,71.98093063,EVE_HOT_LAB,EVE-OLD_HOT-OLD_LAB-OLD,HOT-OLD-13_LAB-OLD-13_EVE-OLD-14,HOT-13_LAB-13_EVE-14,0
GIN-4,GIN,6,-89.79028241,31.51131598,13.93948363,DAY_WIZ_LAX_ICE,DAY-GIN_GIN-WIZ_GIN-LAX_GIN-ICE,DAY-GIN-4_GIN-WIZ-4_GIN-ICE-4_GIN-LAX-6_GIN-ICE-6,DAY-4_WIZ-4_ICE-4_LAX-6_ICE-6,0
GIN-6,GIN,6,-90.01991741,31.45906698,17.70368663,DAY_WIZ_LAX_ICE,DAY-GIN_GIN-WIZ_GIN-LAX_GIN-ICE,DAY-GIN-4_GIN-WIZ-4_GIN-ICE-4_GIN-LAX-6_GIN-ICE-6,DAY-4_WIZ-4_ICE-4_LAX-6_ICE-6,0
DRY-5,DRY,5,-56.95802341,99.52146798,25.78648963,VOW_SHY_FUN,DRY-VOW_DRY-SHY_DRY-FUN,DRY-VOW-5_DRY-SHY-5_DRY-FUN-5,VOW-5_SHY-5_FUN-5,0
LID-3,LID,3,-75.29686741,66.12933398,-99.65481637,AIM_BOX_EGO_GYM_HUG_WAX,AIM-LID_BOX-LID_EGO-LID_GYM-LID_HUG-LID_LID-WAX,AIM-LID-3_EGO-LID-3_GYM-LID-3_LID-WAX-3_BOX-LID-4_HUG-LID-4,AIM-3_EGO-3_GYM-3_WAX-3_BOX-4_HUG-4,1
WOW-9,WOW,9,-59.45124641,-124.594124,-20.00325837,COP_ELK_NEW_WIG,COP-WOW_ELK-WOW_NEW-WOW_WIG-WOW,COP-WOW-10_NEW-WOW-10_COP-WOW-9_ELK-WOW-9_WIG-WOW-9,COP-10_NEW-10_COP-9_ELK-9_WIG-9,0
REF-5,REF,5,-28.63881841,97.75430098,25.92900463,FUN_NAY_RUM,FUN-REF_NAY-REF_REF-RUM,FUN-REF-5_NAY-REF-5_REF-RUM-5,FUN-5_NAY-5_RUM-5,0
PIG-10,PIG,13,6.241364594,-121.224164,32.61002663,ALL_EGG_HOT_JAM_ZAP,ALL-PIG_EGG-PIG_HOT-PIG_JAM-PIG_PIG-ZAP,ALL-PIG-10_EGG-PIG-10_HOT-PIG-13_JAM-PIG-13_PIG-ZAP-13,ALL-10_EGG-10_HOT-13_JAM-13_ZAP-13,0
JAM-11,JAM,13,31.93390459,-102.456159,48.95968163,HOT_ZOO_PIG_MOO,HOT-JAM_JAM-ZOO_JAM-PIG_JAM-MOO,JAM-ZOO-11_HOT-JAM-13_JAM-PIG-13_JAM-MOO-13,ZOO-11_HOT-13_PIG-13_MOO-10,0
SAD-10,SAD,10,-46.30678341,-142.987594,11.08167163,ALL_GOO_HIP_KEY_RUG,ALL-SAD_GOO-SAD_HIP-SAD_KEY-SAD_RUG-SAD,ALL-SAD-10_GOO-SAD-10_HIP-SAD-10_RUG-SAD-10_KEY-SAD-9,ALL-10_GOO-10_HIP-10_RUG-10_KEY-9,0
SHY-5,SHY,5,-28.92061941,125.976734,7.891281628,BOA_DRY_HOW_INK_OIL,BOA-SHY_DRY-SHY_HOW-SHY_INK-SHY_OIL-SHY,BOA-SHY-5_DRY-SHY-5_HOW-SHY-5_OIL-SHY-5_INK-SHY-3,BOA-5_DRY-5_HOW-5_OIL-5_INK-3,0
KEY-9,KEY,9,-69.64055541,-117.391416,7.820439628,FIG_NOR_SAD_WIG,FIG-KEY_KEY-NOR_KEY-SAD_KEY-WIG,FIG-KEY-12_KEY-NOR-12_KEY-NOR-9_KEY-WIG-9_KEY-SAD-9,FIG-12_NOR-12_NOR-9_WIG-9_SAD-10,0
KIT-9,KIT,9,-93.70142841,-68.56138902,-19.98796437,ART_CHI_COY_WIG_ONO,ART-KIT_CHI-KIT_COY-KIT_KIT-WIG_KIT-ONO,CHI-KIT-9_COY-KIT-9_KIT-WIG-9_KIT-ONO-9_ART-KIT-12,CHI-9_COY-9_WIG-9_ONO-9_ART-12,0
IVY-2,IVY,7,94.59196259,13.11335398,-16.07717937,EYE_FIX_GAS_SUN_TAG,EYE-IVY_FIX-IVY_GAS-IVY_IVY-SUN_IVY-TAG,IVY-SUN-2_IVY-TAG-2_EYE-IVY-7_FIX-IVY-7_IVY-SUN-7_GAS-IVY-11,SUN-2_TAG-2_EYE-7_FIX-7_SUN-7_GAS-11,0
BOX-4,BOX,4,-102.3783024,45.64410998,-89.24967437,HUG_GYM_LID_EGO_VAN,BOX-HUG_BOX-GYM_BOX-LID_BOX-EGO_BOX-VAN,BOX-HUG-4_BOX-GYM-4_BOX-VAN-4_BOX-LID-4_BOX-EGO-4,HUG-4_GYM-4_VAN-4_LID-3_EGO-3,1
MAY-3,MAY,3,-42.89736841,147.070363,-46.28103337,HEX_INK_RUM_SIP,HEX-MAY_INK-MAY_MAY-RUM_MAY-SIP,HEX-MAY-3_INK-MAY-3_MAY-RUM-3_MAY-SIP-3,HEX-3_INK-3_RUM-3_SIP-3,0
FOR-10,FOR,10,-1.859306406,-159.398511,-11.69254437,EGG_OAK_HIP,EGG-FOR_FOR-OAK_FOR-HIP,EGG-FOR-10_FOR-OAK-10_FOR-HIP-10,EGG-10_OAK-10_HIP-10,0
ODD-11,ODD,11,85.97783059,-36.78945902,22.52835163,AIR_COW_GAS_KEG,AIR-ODD_COW-ODD_GAS-ODD_KEG-ODD,AIR-ODD-11_COW-ODD-11_GAS-ODD-11_KEG-ODD-11,AIR-11_COW-11_GAS-11_KEG-11,0
EVE-14,EVE,14,30.91119559,-41.28148002,69.58921863,FAX_OLD_IRE_LIE,EVE-FAX_EVE-OLD_EVE-IRE_EVE-LIE,EVE-OLD-14_EVE-IRE-14_EVE-LIE-14_EVE-FAX-14,OLD-14_IRE-14_LIE-14_FAX-11,0
OAR-3,OAR,3,-102.5536564,87.41918798,-42.43610337,EGO_FLY_MIX_TAX_ZIG,EGO-OAR_FLY-OAR_MIX-OAR_OAR-TAX_OAR-ZIG,EGO-OAR-3_FLY-OAR-3_MIX-OAR-3_OAR-TAX-3_OAR-ZIG-3,EGO-3_FLY-3_MIX-3_TAX-3_ZIG-4,0
JAR-8,JAR,8,84.01051459,-54.19003002,-46.44022937,WIN_LUG_YAY_WHY,JAR-WIN_JAR-LUG_JAR-YAY_JAR-WHY,JAR-WIN-8_JAR-LUG-8_JAR-YAY-8_JAR-WHY-8,WIN-8_LUG-8_YAY-8_WHY-8,0
AGO-3,AGO,3,-77.59085641,99.85877998,-32.02837637,ALA_MIX_MOM_OIL,AGO-ALA_AGO-MIX_AGO-MOM_AGO-OIL,AGO-ALA-3_AGO-MIX-3_AGO-MOM-3_AGO-OIL-3,ALA-3_MIX-3_MOM-3_OIL-3,0
ETA-2,ETA,8,97.82119359,-10.49737002,-50.66639537,BOY_CIS_PAY_WIN,BOY-ETA_CIS-ETA_ETA-PAY_ETA-WIN,BOY-ETA-2_CIS-ETA-2_ETA-PAY-8_ETA-WIN-8,BOY-2_CIS-2_PAY-8_WIN-8,0
GAS-11,GAS,11,98.01878059,-13.78822502,8.027349628,EYE_IVY_ODD_TUX,EYE-GAS_GAS-IVY_GAS-ODD_GAS-TUX,GAS-ODD-11_EYE-GAS-7_GAS-IVY-11_GAS-TUX-11,ODD-11_EYE-7_IVY-7_TUX-8,0
GUT-3,GUT,3,-58.81736041,125.501099,-49.45211537,INK_HEX_WAX_SIP,GUT-INK_GUT-HEX_GUT-WAX_GUT-SIP,GUT-INK-3_GUT-HEX-3_GUT-WAX-3_GUT-SIP-3,INK-3_HEX-3_WAX-3_SIP-3,0
DAD-10,DAD,10,25.22672259,-147.27426,0.517395628,RUG_ROB_SEX_OAK_MOO,DAD-RUG_DAD-ROB_DAD-SEX_DAD-OAK_DAD-MOO,DAD-RUG-10_DAD-ROB-10_DAD-SEX-10_DAD-OAK-10_DAD-MOO-10,RUG-10_ROB-10_SEX-10_OAK-10_MOO-10,0
PLY-6,PLY,5,-25.05522041,53.31458298,49.84175063,ADO_FUN_JOB_NAY,ADO-PLY_FUN-PLY_JOB-PLY_NAY-PLY,ADO-PLY-5_FUN-PLY-5_JOB-PLY-5_NAY-PLY-5,ADO-5_FUN-5_JOB-5_NAY-5,0
GIG-11,GIG,14,47.13816959,-23.18064902,50.88486063,ERA_FIX_IRE_MAC,ERA-GIG_FIX-GIG_GIG-IRE_GIG-MAC,FIX-GIG-11_GIG-MAC-11_ERA-GIG-14_GIG-IRE-14,FIX-11_MAC-11_ERA-14_IRE-14,0
BAM-8,BAM,8,73.08419059,-39.61716802,-83.34339637,BAH_YAY_HAY_CIS,BAH-BAM_BAM-YAY_BAM-HAY_BAM-CIS,BAH-BAM-8_BAM-YAY-8_BAM-HAY-8_BAM-CIS-8,BAH-8_YAY-8_HAY-8_CIS-2,1
NOM-7,NOM,7,76.18738459,86.59016998,-4.606762372,ARM_BIO_BRO_DUI_SPY,ARM-NOM_BIO-NOM_BRO-NOM_DUI-NOM_NOM-SPY,ARM-NOM-1_BIO-NOM-1_NOM-SPY-1_DUI-NOM-2_BRO-NOM-7,ARM-1_BIO-1_SPY-1_DUI-2_BRO-7,0
WAS-11,WAS,11,71.74941359,-81.86690602,19.97496263,EAR_KEG_PHI_TAR_ZOO,EAR-WAS_KEG-WAS_PHI-WAS_TAR-WAS_WAS-ZOO,EAR-WAS-11_KEG-WAS-11_PHI-WAS-11_TAR-WAS-11_WAS-ZOO-11,EAR-11_KEG-11_PHI-11_TAR-11_ZOO-11,0
GIG-14,GIG,14,41.95506859,-21.83033602,51.21567163,ERA_FIX_IRE_MAC,ERA-GIG_FIX-GIG_GIG-IRE_GIG-MAC,FIX-GIG-11_GIG-MAC-11_ERA-GIG-14_GIG-IRE-14,FIX-11_MAC-11_ERA-14_IRE-14,0
NOM-2,NOM,7,76.73077159,86.61888398,-8.750120372,ARM_BIO_BRO_DUI_SPY,ARM-NOM_BIO-NOM_BRO-NOM_DUI-NOM_NOM-SPY,ARM-NOM-1_BIO-NOM-1_NOM-SPY-1_DUI-NOM-2_BRO-NOM-7,ARM-1_BIO-1_SPY-1_DUI-2_BRO-7,0
TUX-8,TUX,8,108.4933236,-15.46935902,-22.75135137,FOX_GAS_PAY,FOX-TUX_GAS-TUX_PAY-TUX,FOX-TUX-2_PAY-TUX-8_GAS-TUX-11,FOX-2_PAY-8_GAS-11,0
PHI-8,PHI,8,73.86403559,-101.253142,1.910047628,EAR_GEL_WAS_SEX_SAW,EAR-PHI_GEL-PHI_PHI-WAS_PHI-SEX_PHI-SAW,EAR-PHI-11_PHI-WAS-11_PHI-SEX-8_PHI-SAW-8_GEL-PHI-10,EAR-11_WAS-11_SEX-8_SAW-8_GEL-10,0
COP-10,COP,9,-39.98823741,-109.145583,-42.28678237,WOW_USE_NEW_TAT_GET,COP-WOW_COP-USE_COP-NEW_COP-TAT_COP-GET,COP-WOW-10_COP-NEW-10_COP-GET-10_COP-WOW-9_COP-USE-9_COP-TAT-9,WOW-10_NEW-10_GET-10_WOW-9_USE-9_TAT-9,1
ALL-10,ALL,10,-21.26114741,-138.6957,32.20581763,PRO_EGG_SAD_RUG_PIG,ALL-PRO_ALL-EGG_ALL-SAD_ALL-RUG_ALL-PIG,ALL-EGG-10_ALL-SAD-10_ALL-RUG-10_ALL-PIG-10_ALL-PRO-10,EGG-10_SAD-10_RUG-10_PIG-10_PRO-13,0
SUN-7,SUN,7,104.1034676,36.32947298,1.262630628,EYE_HIT_IVY_SKY,EYE-SUN_HIT-SUN_IVY-SUN_SKY-SUN,HIT-SUN-2_IVY-SUN-2_SKY-SUN-2_EYE-SUN-7_HIT-SUN-7_IVY-SUN-7,HIT-2_IVY-2_SKY-2_EYE-7_HIT-7_IVY-7,0
LUG-8,LUG,8,89.76299359,-35.23578102,-8.809875372,JAR_PAY_TAR_WHY,JAR-LUG_LUG-PAY_LUG-TAR_LUG-WHY,LUG-TAR-11_JAR-LUG-8_LUG-PAY-8_LUG-TAR-8_LUG-WHY-8,TAR-11_JAR-8_PAY-8_TAR-8_WHY-8,0
JUG-5,JUG,6,-2.629957406,39.91665698,69.01312063,RIB_NIL_SOY_MOP,JUG-RIB_JUG-NIL_JUG-SOY_JUG-MOP,JUG-NIL-5_JUG-RIB-6_JUG-SOY-6_JUG-MOP-6,NIL-5_RIB-6_SOY-6_MOP-6,0
SUN-2,SUN,7,105.0021466,37.50039698,-2.583674372,EYE_HIT_IVY_SKY,EYE-SUN_HIT-SUN_IVY-SUN_SKY-SUN,HIT-SUN-2_IVY-SUN-2_SKY-SUN-2_EYE-SUN-7_HIT-SUN-7_IVY-SUN-7,HIT-2_IVY-2_SKY-2_EYE-7_HIT-7_IVY-7,0
ARM-1,ARM,1,65.19910059,101.295225,14.24669263,BRO_BIO_WET_DUB_NOM,ARM-BRO_ARM-BIO_ARM-WET_ARM-DUB_ARM-NOM,ARM-BIO-1_ARM-WET-1_ARM-DUB-1_ARM-NOM-1_ARM-BRO-1,BIO-1_WET-1_DUB-1_NOM-1_BRO-7,0
SIP-3,SIP,3,-28.66803741,143.011165,-69.18081237,GUT_HEX_MAY_RUM_WAX,GUT-SIP_HEX-SIP_MAY-SIP_RUM-SIP_SIP-WAX,GUT-SIP-3_HEX-SIP-3_MAY-SIP-3_RUM-SIP-3_SIP-WAX-3,GUT-3_HEX-3_MAY-3_RUM-3_WAX-3,1
SKY-2,SKY,2,112.3883416,35.23947098,-28.36083737,DUI_FOX_SUN_TUB_TAG,DUI-SKY_FOX-SKY_SKY-SUN_SKY-TUB_SKY-TAG,DUI-SKY-2_FOX-SKY-2_SKY-SUN-2_SKY-TUB-2_SKY-TAG-2,DUI-2_FOX-2_SUN-2_TUB-2_TAG-2,0
HIT-7,HIT,7,96.86061759,65.50574698,4.395899628,BRO_DIG_DUI_SUN,BRO-HIT_DIG-HIT_DUI-HIT_HIT-SUN,DIG-HIT-2_DUI-HIT-2_HIT-SUN-2_BRO-HIT-7_HIT-SUN-7,DIG-2_DUI-2_SUN-2_BRO-7_SUN-7,0
COP-9,COP,9,-42.95671341,-101.868626,-45.03855737,WOW_USE_NEW_TAT_GET,COP-WOW_COP-USE_COP-NEW_COP-TAT_COP-GET,COP-WOW-10_COP-NEW-10_COP-GET-10_COP-WOW-9_COP-USE-9_COP-TAT-9,WOW-10_NEW-10_GET-10_WOW-9_USE-9_TAT-9,1
OIL-5,OIL,5,-55.28968041,101.814954,-2.314150372,AGO_ALA_VOW_SHY_TAX,AGO-OIL_ALA-OIL_OIL-VOW_OIL-SHY_OIL-TAX,AGO-OIL-3_ALA-OIL-3_OIL-TAX-3_OIL-VOW-5_OIL-SHY-5,AGO-3_ALA-3_TAX-3_VOW-5_SHY-5,0
HIT-2,HIT,7,97.67347859,66.47715898,0.875633628,BRO_DIG_DUI_SUN,BRO-HIT_DIG-HIT_DUI-HIT_HIT-SUN,DIG-HIT-2_DUI-HIT-2_HIT-SUN-2_BRO-HIT-7_HIT-SUN-7,DIG-2_DUI-2_SUN-2_BRO-7_SUN-7,0
