Pixel_i,Module1,Module2,Inner_Outer,Left_Right_Mid,Node1,Node2,X,Y,Z,Strip
0,1,1,inner,left,COP,WOW,-41.00535959657283,-103.32680068105516,-36.81274638890787,0
1,1,1,inner,left,COP,WOW,-41.29960684521828,-103.72753510768275,-36.38450939820758,0
2,1,1,inner,left,COP,WOW,-41.593854093863726,-104.12826953431035,-35.956272407507285,0
3,1,1,inner,left,COP,WOW,-41.888101342509174,-104.52900396093794,-35.52803541680699,0
4,1,1,inner,left,COP,WOW,-42.18234859115462,-104.92973838756554,-35.0997984261067,0
5,1,1,inner,left,COP,WOW,-42.47659583980007,-105.33047281419313,-34.67156143540641,0
6,1,1,inner,left,COP,WOW,-42.77084308844552,-105.73120724082072,-34.24332444470612,0
7,1,1,inner,left,COP,WOW,-43.065090337090965,-106.13194166744832,-33.81508745400583,0
8,1,1,inner,left,COP,WOW,-43.35933758573641,-106.53267609407591,-33.386850463305535,0
9,1,1,inner,left,COP,WOW,-43.65358483438186,-106.9334105207035,-32.95861347260524,0
10,1,1,inner,left,COP,WOW,-43.94783208302731,-107.3341449473311,-32.53037648190495,0
11,1,1,inner,left,COP,WOW,-44.242079331672755,-107.73487937395869,-32.10213949120466,0
12,1,1,inner,left,COP,WOW,-44.5363265803182,-108.13561380058628,-31.67390250050437,0
13,1,1,inner,left,COP,WOW,-44.83057382896365,-108.53634822721388,-31.245665509804077,0
14,1,1,inner,left,COP,WOW,-45.1248210776091,-108.93708265384147,-30.817428519103785,0
15,1,1,inner,left,COP,WOW,-45.419068326254546,-109.33781708046907,-30.389191528403494,0
16,1,1,inner,left,COP,WOW,-45.713315574899994,-109.73855150709666,-29.960954537703202,0
17,1,1,inner,left,COP,WOW,-46.00756282354544,-110.13928593372425,-29.53271754700291,0
18,1,1,inner,left,COP,WOW,-46.30181007219089,-110.54002036035185,-29.10448055630262,0
19,1,1,inner,left,COP,WOW,-46.59605732083634,-110.94075478697944,-28.676243565602327,0
20,1,1,inner,left,COP,WOW,-46.890304569481785,-111.34148921360703,-28.248006574902035,0
21,1,1,inner,left,COP,WOW,-47.18455181812723,-111.74222364023463,-27.819769584201744,0
22,1,1,inner,left,COP,WOW,-47.47879906677268,-112.14295806686222,-27.391532593501452,0
23,1,1,inner,left,COP,WOW,-47.77304631541813,-112.54369249348981,-26.96329560280116,0
24,1,1,inner,left,COP,WOW,-48.067293564063576,-112.94442692011741,-26.53505861210087,0
25,1,1,inner,left,COP,WOW,-48.36154081270902,-113.345161346745,-26.106821621400577,0
26,1,1,inner,left,COP,WOW,-48.65578806135447,-113.7458957733726,-25.678584630700286,0
27,1,1,inner,left,COP,WOW,-48.95003530999992,-114.14663020000019,-25.250347639999994,0
28,1,1,inner,left,COP,WOW,-49.24428255864537,-114.54736462662778,-24.822110649299702,0
29,1,1,inner,left,COP,WOW,-49.538529807290814,-114.94809905325538,-24.39387365859941,0
30,1,1,inner,left,COP,WOW,-49.83277705593626,-115.34883347988297,-23.96563666789912,0
31,1,1,inner,left,COP,WOW,-50.12702430458171,-115.74956790651056,-23.537399677198827,0
32,1,1,inner,left,COP,WOW,-50.42127155322716,-116.15030233313816,-23.109162686498536,0
33,1,1,inner,left,COP,WOW,-50.715518801872605,-116.55103675976575,-22.680925695798244,0
34,1,1,inner,left,COP,WOW,-51.00976605051805,-116.95177118639334,-22.252688705097952,0
35,1,1,inner,left,COP,WOW,-51.3040132991635,-117.35250561302094,-21.82445171439766,0
36,1,1,inner,left,COP,WOW,-51.59826054780895,-117.75324003964853,-21.39621472369737,0
37,1,1,inner,left,COP,WOW,-51.892507796454396,-118.15397446627613,-20.967977732997078,0
38,1,1,inner,left,COP,WOW,-52.186755045099844,-118.55470889290372,-20.539740742296786,0
39,1,1,inner,left,COP,WOW,-52.48100229374529,-118.95544331953131,-20.111503751596494,0
40,1,1,inner,left,COP,WOW,-52.77524954239074,-119.3561777461589,-19.683266760896203,0
41,1,1,inner,left,COP,WOW,-53.06949679103619,-119.7569121727865,-19.25502977019591,0
42,1,1,inner,left,COP,WOW,-53.363744039681634,-120.1576465994141,-18.82679277949562,0
43,1,1,inner,left,COP,WOW,-53.65799128832708,-120.55838102604169,-18.398555788795328,0
44,1,1,inner,left,COP,WOW,-53.95223853697253,-120.95911545266928,-17.970318798095036,0
45,1,1,inner,left,COP,WOW,-54.24648578561798,-121.35984987929687,-17.542081807394744,0
46,1,1,inner,left,COP,WOW,-54.540733034263425,-121.76058430592447,-17.113844816694453,0
47,1,1,inner,left,COP,WOW,-54.83498028290887,-122.16131873255206,-16.68560782599416,0
48,1,1,inner,left,COP,WOW,-55.12922753155432,-122.56205315917965,-16.25737083529387,0
49,1,1,inner,left,COP,WOW,-55.42347478019977,-122.96278758580725,-15.829133844593578,0
50,1,1,inner,left,COP,WOW,-55.717722028845216,-123.36352201243484,-15.400896853893286,0
51,1,1,inner,left,COP,WOW,-56.011969277490664,-123.76425643906244,-14.972659863192995,0
52,1,1,inner,left,COP,WOW,-56.30621652613611,-124.16499086569003,-14.544422872492703,0
53,1,1,inner,left,COP,WOW,-56.60046377478156,-124.56572529231762,-14.116185881792411,0
54,1,1,in_to_out,left,WIG,WOW,-78.8929159698397,-105.83621978782448,-13.873867101632442,0
55,1,1,in_to_out,left,WIG,WOW,-78.42240959618898,-106.29226175915011,-13.839140786430859,0
56,1,1,in_to_out,left,WIG,WOW,-77.95190322253826,-106.74830373047574,-13.804414471229276,0
57,1,1,in_to_out,left,WIG,WOW,-77.48139684888754,-107.20434570180137,-13.769688156027692,0
58,1,1,in_to_out,left,WIG,WOW,-77.01089047523682,-107.660387673127,-13.73496184082611,0
59,1,1,in_to_out,left,WIG,WOW,-76.5403841015861,-108.11642964445264,-13.700235525624526,0
60,1,1,in_to_out,left,WIG,WOW,-76.06987772793538,-108.57247161577827,-13.665509210422943,0
61,1,1,in_to_out,left,WIG,WOW,-75.59937135428466,-109.0285135871039,-13.63078289522136,0
62,1,1,in_to_out,left,WIG,WOW,-75.12886498063394,-109.48455555842953,-13.596056580019777,0
63,1,1,in_to_out,left,WIG,WOW,-74.65835860698321,-109.94059752975517,-13.561330264818194,0
64,1,1,in_to_out,left,WIG,WOW,-74.18785223333249,-110.3966395010808,-13.52660394961661,0
65,1,1,in_to_out,left,WIG,WOW,-73.71734585968177,-110.85268147240643,-13.491877634415028,0
66,1,1,in_to_out,left,WIG,WOW,-73.24683948603105,-111.30872344373206,-13.457151319213445,0
67,1,1,in_to_out,left,WIG,WOW,-72.77633311238033,-111.7647654150577,-13.422425004011862,0
68,1,1,in_to_out,left,WIG,WOW,-72.3058267387296,-112.22080738638333,-13.387698688810278,0
69,1,1,in_to_out,left,WIG,WOW,-71.83532036507889,-112.67684935770896,-13.352972373608695,0
70,1,1,in_to_out,left,WIG,WOW,-71.36481399142816,-113.13289132903459,-13.318246058407112,0
71,1,1,in_to_out,left,WIG,WOW,-70.89430761777744,-113.58893330036022,-13.28351974320553,0
72,1,1,in_to_out,left,WIG,WOW,-70.42380124412672,-114.04497527168586,-13.248793428003946,0
73,1,1,in_to_out,left,WIG,WOW,-69.953294870476,-114.50101724301149,-13.214067112802363,0
74,1,1,in_to_out,left,WIG,WOW,-69.48278849682528,-114.95705921433712,-13.17934079760078,0
75,1,1,in_to_out,left,WIG,WOW,-69.01228212317456,-115.41310118566275,-13.144614482399197,0
76,1,1,in_to_out,left,WIG,WOW,-68.54177574952384,-115.86914315698839,-13.109888167197614,0
77,1,1,in_to_out,left,WIG,WOW,-68.07126937587311,-116.32518512831402,-13.07516185199603,0
78,1,1,in_to_out,left,WIG,WOW,-67.6007630022224,-116.78122709963965,-13.040435536794448,0
79,1,1,in_to_out,left,WIG,WOW,-67.13025662857167,-117.23726907096528,-13.005709221592864,0
80,1,1,in_to_out,left,WIG,WOW,-66.65975025492095,-117.69331104229092,-12.970982906391281,0
81,1,1,in_to_out,left,WIG,WOW,-66.18924388127023,-118.14935301361655,-12.936256591189698,0
82,1,1,in_to_out,left,WIG,WOW,-65.71873750761951,-118.60539498494218,-12.901530275988115,0
83,1,1,in_to_out,left,WIG,WOW,-65.24823113396879,-119.06143695626781,-12.866803960786532,0
84,1,1,in_to_out,left,WIG,WOW,-64.77772476031807,-119.51747892759344,-12.832077645584949,0
85,1,1,in_to_out,left,WIG,WOW,-64.30721838666734,-119.97352089891908,-12.797351330383366,0
86,1,1,in_to_out,left,WIG,WOW,-63.83671201301663,-120.42956287024471,-12.762625015181783,0
87,1,1,in_to_out,left,WIG,WOW,-63.366205639365916,-120.88560484157034,-12.7278986999802,0
88,1,1,in_to_out,left,WIG,WOW,-62.8956992657152,-121.34164681289597,-12.693172384778617,0
89,1,1,in_to_out,left,WIG,WOW,-62.42519289206449,-121.7976887842216,-12.658446069577034,0
90,1,1,in_to_out,left,WIG,WOW,-61.95468651841377,-122.25373075554724,-12.62371975437545,0
91,1,1,in_to_out,left,WIG,WOW,-61.48418014476306,-122.70977272687287,-12.588993439173867,0
92,1,1,in_to_out,left,WIG,WOW,-61.013673771112344,-123.1658146981985,-12.554267123972284,0
93,1,1,in_to_out,left,WIG,WOW,-60.54316739746163,-123.62185666952413,-12.519540808770701,0
94,1,1,in_to_out,left,WIG,WOW,-60.072661023810916,-124.07789864084977,-12.484814493569118,0
95,1,1,outer,left,KEY,WIG,-67.8386972626485,-117.25767131235763,12.661509819255365,0
96,1,1,outer,left,KEY,WIG,-68.09858117586411,-116.99144504069729,12.121009709955127,0
97,1,1,outer,left,KEY,WIG,-68.35846508907973,-116.72521876903694,11.580509600654889,0
98,1,1,outer,left,KEY,WIG,-68.61834900229535,-116.4589924973766,11.04000949135465,0
99,1,1,outer,left,KEY,WIG,-68.87823291551096,-116.19276622571626,10.499509382054413,0
100,1,1,outer,left,KEY,WIG,-69.13811682872658,-115.92653995405591,9.959009272754175,0
101,1,1,outer,left,KEY,WIG,-69.3980007419422,-115.66031368239557,9.418509163453937,0
102,1,1,outer,left,KEY,WIG,-69.65788465515782,-115.39408741073522,8.878009054153699,0
103,1,1,outer,left,KEY,WIG,-69.91776856837343,-115.12786113907488,8.337508944853461,0
104,1,1,outer,left,KEY,WIG,-70.17765248158905,-114.86163486741454,7.797008835553222,0
105,1,1,outer,left,KEY,WIG,-70.43753639480467,-114.5954085957542,7.256508726252983,0
106,1,1,outer,left,KEY,WIG,-70.69742030802028,-114.32918232409385,6.716008616952744,0
107,1,1,outer,left,KEY,WIG,-70.9573042212359,-114.0629560524335,6.175508507652506,0
108,1,1,outer,left,KEY,WIG,-71.21718813445152,-113.79672978077316,5.635008398352267,0
109,1,1,outer,left,KEY,WIG,-71.47707204766714,-113.53050350911282,5.094508289052028,0
110,1,1,outer,left,KEY,WIG,-71.73695596088275,-113.26427723745248,4.554008179751789,0
111,1,1,outer,left,KEY,WIG,-71.99683987409837,-112.99805096579213,4.01350807045155,0
112,1,1,outer,left,KEY,WIG,-72.25672378731399,-112.73182469413179,3.473007961151312,0
113,1,1,outer,left,KEY,WIG,-72.5166077005296,-112.46559842247144,2.9325078518510734,0
114,1,1,outer,left,KEY,WIG,-72.77649161374522,-112.1993721508111,2.392007742550835,0
115,1,1,outer,left,KEY,WIG,-73.03637552696084,-111.93314587915076,1.8515076332505966,0
116,1,1,outer,left,KEY,WIG,-73.29625944017646,-111.66691960749041,1.3110075239503582,0
117,1,1,outer,left,KEY,WIG,-73.55614335339207,-111.40069333583007,0.7705074146501197,0
118,1,1,outer,left,KEY,WIG,-73.81602726660769,-111.13446706416973,0.23000730534988123,0
119,1,1,outer,left,KEY,WIG,-74.07591117982331,-110.86824079250938,-0.3104928039503573,0
120,1,1,outer,left,KEY,WIG,-74.33579509303893,-110.60201452084904,-0.8509929132505958,0
121,1,1,outer,left,KEY,WIG,-74.59567900625454,-110.3357882491887,-1.3914930225508342,0
122,1,1,outer,left,KEY,WIG,-74.85556291947016,-110.06956197752835,-1.9319931318510726,0
123,1,1,outer,left,KEY,WIG,-75.11544683268578,-109.80333570586801,-2.472493241151311,0
124,1,1,outer,left,KEY,WIG,-75.3753307459014,-109.53710943420766,-3.0129933504515494,0
125,1,1,outer,left,KEY,WIG,-75.63521465911701,-109.27088316254732,-3.5534934597517878,0
126,1,1,outer,left,KEY,WIG,-75.89509857233263,-109.00465689088698,-4.093993569052026,0
