Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
AIM-MIX,3,-81.43008531,85.07806979,-84.04122264,-78.66308531,107.0565198,-52.50296264,AIM_MIX,DEPRECATED,DEPRECATED,MOM_LID_EGO_WAX_MIX_AGO_AIM_ALA_GUT_HEX_MOM_OAR_WAX,DEPRECATED,AIM-MOM_AIM-LID_AIM-EGO_AIM-WAX_AIM-MIX_AGO-MIX_AIM-MIX_ALA-MIX_GUT-MIX_HEX-MIX_MIX-MOM_MIX-OAR_MIX-WAX,DEPRECATED,0,outer,left
AIM-LID,3,-81.43008531,57.03345979,-91.59482264,-71.91598531,85.07806979,-84.04122264,AIM_LID,DEPRECATED,DEPRECATED,MOM_LID_EGO_WAX_MIX_AIM_BOX_EGO_GYM_HUG_MOM_WAX,DEPRECATED,AIM-MOM_AIM-LID_AIM-EGO_AIM-WAX_AIM-MIX_AIM-LID_BOX-LID_EGO-LID_GYM-LID_HUG-LID_LID-MOM_LID-WAX,DEPRECATED,1,in_to_out,left
LID-WAX,3,-71.91598531,57.03345979,-91.59482264,-57.06698531,104.9130198,-87.25362264,LID_WAX,DEPRECATED,DEPRECATED,AIM_BOX_EGO_GYM_HUG_MOM_WAX_AIM_GUT_HEX_LID_MIX_MOM_SIP,DEPRECATED,AIM-LID_BOX-LID_EGO-LID_GYM-LID_HUG-LID_LID-MOM_LID-WAX_AIM-WAX_GUT-WAX_HEX-WAX_LID-WAX_MIX-WAX_MOM-WAX_SIP-WAX,DEPRECATED,1,inner,left
HEX-WAX,3,-57.06698531,104.9130198,-87.25362264,-54.17538531,129.2362198,-65.97886764,HEX_WAX,DEPRECATED,DEPRECATED,GUT_SIP_MAY_WAX_MIX_AIM_GUT_HEX_LID_MIX_MOM_SIP,DEPRECATED,GUT-HEX_HEX-SIP_HEX-MAY_HEX-WAX_HEX-MIX_AIM-WAX_GUT-WAX_HEX-WAX_LID-WAX_MIX-WAX_MOM-WAX_SIP-WAX,DEPRECATED,0,in_to_out,left
AIM-WAX,3,-81.43008531,85.07806979,-87.25362264,-57.06698531,104.9130198,-84.04122264,AIM_WAX,DEPRECATED,DEPRECATED,MOM_LID_EGO_WAX_MIX_AIM_GUT_HEX_LID_MIX_MOM_SIP,DEPRECATED,AIM-MOM_AIM-LID_AIM-EGO_AIM-WAX_AIM-MIX_AIM-WAX_GUT-WAX_HEX-WAX_LID-WAX_MIX-WAX_MOM-WAX_SIP-WAX,DEPRECATED,1,in_to_out,left
AIM-EGO,3,-95.49628531,65.58764979,-84.04122264,-81.43008531,85.07806979,-73.37805264,AIM_EGO,DEPRECATED,DEPRECATED,MOM_LID_EGO_WAX_MIX_AIM_BOX_GYM_MOM_LID_OAR,DEPRECATED,AIM-MOM_AIM-LID_AIM-EGO_AIM-WAX_AIM-MIX_AIM-EGO_BOX-EGO_EGO-GYM_EGO-MOM_EGO-LID_EGO-OAR,DEPRECATED,0,outer,left
EGO-OAR,3,-98.90318531,65.58764979,-73.37805264,-95.49628531,78.10511979,-35.01203264,EGO_OAR,DEPRECATED,DEPRECATED,AIM_BOX_GYM_MOM_LID_OAR_AGO_EGO_FLY_GYM_MIX_MOM_TAX_ZIG,DEPRECATED,AIM-EGO_BOX-EGO_EGO-GYM_EGO-MOM_EGO-LID_EGO-OAR_AGO-OAR_EGO-OAR_FLY-OAR_GYM-OAR_MIX-OAR_MOM-OAR_OAR-TAX_OAR-ZIG,DEPRECATED,0,outer,left
FLY-OAR,3,-98.90318531,78.10511979,-35.01203264,-80.93358531,87.71725979,5.316157356,FLY_OAR,DEPRECATED,DEPRECATED,AGO_ALA_DRY_OIL_VOW_OAR_TAX_WIZ_AGO_EGO_FLY_GYM_MIX_MOM_TAX_ZIG,DEPRECATED,AGO-FLY_ALA-FLY_DRY-FLY_FLY-OIL_FLY-VOW_FLY-OAR_FLY-TAX_FLY-WIZ_AGO-OAR_EGO-OAR_FLY-OAR_GYM-OAR_MIX-OAR_MOM-OAR_OAR-TAX_OAR-ZIG,DEPRECATED,0,outer,left
FLY-TAX,3,-92.00608531,64.78612979,-7.708392644,-80.93358531,87.71725979,5.316157356,FLY_TAX,DEPRECATED,DEPRECATED,AGO_ALA_DRY_OIL_VOW_OAR_TAX_WIZ_AGO_DAY_FLY_GIN_GYM_MOM_OAR_OIL_SAY_WIZ_VOW_ZIG,DEPRECATED,AGO-FLY_ALA-FLY_DRY-FLY_FLY-OIL_FLY-VOW_FLY-OAR_FLY-TAX_FLY-WIZ_AGO-TAX_DAY-TAX_FLY-TAX_GIN-TAX_GYM-TAX_MOM-TAX_OAR-TAX_OIL-TAX_SAY-TAX_TAX-WIZ_TAX-VOW_TAX-ZIG,DEPRECATED,0,in_to_out,left
AGO-TAX,3,-92.00608531,64.78612979,-24.60431264,-73.94038531,90.54470979,-7.708392644,AGO_TAX,DEPRECATED,DEPRECATED,ALA_MIX_OAR_TAX_MOM_FLY_OIL_GUT_AGO_DAY_FLY_GIN_GYM_MOM_OAR_OIL_SAY_WIZ_VOW_ZIG,DEPRECATED,AGO-ALA_AGO-MIX_AGO-OAR_AGO-TAX_AGO-MOM_AGO-FLY_AGO-OIL_AGO-GUT_AGO-TAX_DAY-TAX_FLY-TAX_GIN-TAX_GYM-TAX_MOM-TAX_OAR-TAX_OIL-TAX_SAY-TAX_TAX-WIZ_TAX-VOW_TAX-ZIG,DEPRECATED,0,inner,left
AGO-OAR,3,-98.90318531,78.10511979,-35.01203264,-73.94038531,90.54470979,-24.60431264,AGO_OAR,DEPRECATED,DEPRECATED,ALA_MIX_OAR_TAX_MOM_FLY_OIL_GUT_AGO_EGO_FLY_GYM_MIX_MOM_TAX_ZIG,DEPRECATED,AGO-ALA_AGO-MIX_AGO-OAR_AGO-TAX_AGO-MOM_AGO-FLY_AGO-OIL_AGO-GUT_AGO-OAR_EGO-OAR_FLY-OAR_GYM-OAR_MIX-OAR_MOM-OAR_OAR-TAX_OAR-ZIG,DEPRECATED,0,in_to_out,left
MIX-OAR,3,-98.90318531,78.10511979,-52.50296264,-78.66308531,107.0565198,-35.01203264,MIX_OAR,DEPRECATED,DEPRECATED,AGO_AIM_ALA_GUT_HEX_MOM_OAR_WAX_AGO_EGO_FLY_GYM_MIX_MOM_TAX_ZIG,DEPRECATED,AGO-MIX_AIM-MIX_ALA-MIX_GUT-MIX_HEX-MIX_MIX-MOM_MIX-OAR_MIX-WAX_AGO-OAR_EGO-OAR_FLY-OAR_GYM-OAR_MIX-OAR_MOM-OAR_OAR-TAX_OAR-ZIG,DEPRECATED,0,outer,left
MIX-MOM,3,-81.23058531,80.21793979,-56.66010264,-78.66308531,107.0565198,-52.50296264,MIX_MOM,DEPRECATED,DEPRECATED,AGO_AIM_ALA_GUT_HEX_MOM_OAR_WAX_AGO_AIM_EGO_GUT_GYM_LID_MIX_OAR_TAX_WAX,DEPRECATED,AGO-MIX_AIM-MIX_ALA-MIX_GUT-MIX_HEX-MIX_MIX-MOM_MIX-OAR_MIX-WAX_AGO-MOM_AIM-MOM_EGO-MOM_GUT-MOM_GYM-MOM_LID-MOM_MIX-MOM_MOM-OAR_MOM-TAX_MOM-WAX,DEPRECATED,0,in_to_out,left
LID-MOM,3,-81.23058531,57.03345979,-91.59482264,-71.91598531,80.21793979,-56.66010264,LID_MOM,DEPRECATED,DEPRECATED,AIM_BOX_EGO_GYM_HUG_MOM_WAX_AGO_AIM_EGO_GUT_GYM_LID_MIX_OAR_TAX_WAX,DEPRECATED,AIM-LID_BOX-LID_EGO-LID_GYM-LID_HUG-LID_LID-MOM_LID-WAX_AGO-MOM_AIM-MOM_EGO-MOM_GUT-MOM_GYM-MOM_LID-MOM_MIX-MOM_MOM-OAR_MOM-TAX_MOM-WAX,DEPRECATED,0,inner,left
GUT-HEX,3,-55.16688531,116.1870198,-65.97886764,-54.17538531,129.2362198,-42.02805264,GUT_HEX,DEPRECATED,DEPRECATED,GUT_SIP_MAY_WAX_MIX_AGO_ALA_INK_MAY_HEX_WAX_MIX_RUM_SIP_OIL_MOM,DEPRECATED,GUT-HEX_HEX-SIP_HEX-MAY_HEX-WAX_HEX-MIX_AGO-GUT_ALA-GUT_GUT-INK_GUT-MAY_GUT-HEX_GUT-WAX_GUT-MIX_GUT-RUM_GUT-SIP_GUT-OIL_GUT-MOM,DEPRECATED,0,in_to_out,left
GUT-MIX,3,-78.66308531,107.0565198,-52.50296264,-55.16688531,116.1870198,-42.02805264,GUT_MIX,DEPRECATED,DEPRECATED,AGO_AIM_ALA_GUT_HEX_MOM_OAR_WAX_AGO_ALA_INK_MAY_HEX_WAX_MIX_RUM_SIP_OIL_MOM,DEPRECATED,AGO-MIX_AIM-MIX_ALA-MIX_GUT-MIX_HEX-MIX_MIX-MOM_MIX-OAR_MIX-WAX_AGO-GUT_ALA-GUT_GUT-INK_GUT-MAY_GUT-HEX_GUT-WAX_GUT-MIX_GUT-RUM_GUT-SIP_GUT-OIL_GUT-MOM,DEPRECATED,0,in_to_out,left
ALA-MIX,3,-78.66308531,107.0565198,-52.50296264,-70.54208531,110.7118198,-16.90559264,ALA_MIX,DEPRECATED,DEPRECATED,AGO_AIM_ALA_GUT_HEX_MOM_OAR_WAX_AGO_OIL_INK_FLY_GUT_MIX,DEPRECATED,AGO-MIX_AIM-MIX_ALA-MIX_GUT-MIX_HEX-MIX_MIX-MOM_MIX-OAR_MIX-WAX_AGO-ALA_ALA-OIL_ALA-INK_ALA-FLY_ALA-GUT_ALA-MIX,DEPRECATED,0,outer,left
ALA-FLY,3,-80.93358531,87.71725979,-16.90559264,-70.54208531,110.7118198,5.316157356,ALA_FLY,DEPRECATED,DEPRECATED,AGO_ALA_DRY_OIL_VOW_OAR_TAX_WIZ_AGO_OIL_INK_FLY_GUT_MIX,DEPRECATED,AGO-FLY_ALA-FLY_DRY-FLY_FLY-OIL_FLY-VOW_FLY-OAR_FLY-TAX_FLY-WIZ_AGO-ALA_ALA-OIL_ALA-INK_ALA-FLY_ALA-GUT_ALA-MIX,DEPRECATED,0,outer,left
FLY-WIZ,3,-90.41578531,56.02658979,5.316157356,-80.93358531,87.71725979,22.99079736,FLY_WIZ,DEPRECATED,DEPRECATED,AGO_ALA_DRY_OIL_VOW_OAR_TAX_WIZ_FLY_GIN_SAY_TAX_VOW_ZZZ,DEPRECATED,AGO-FLY_ALA-FLY_DRY-FLY_FLY-OIL_FLY-VOW_FLY-OAR_FLY-TAX_FLY-WIZ_FLY-WIZ_GIN-WIZ_SAY-WIZ_TAX-WIZ_VOW-WIZ_WIZ-ZZZ,DEPRECATED,0,outer,left
VOW-WIZ,3,-90.41578531,56.02658979,22.99079736,-62.19488531,63.02920979,32.61737736,VOW_WIZ,DEPRECATED,DEPRECATED,DRY_FAN_FLY_FUN_GIN_NAN_OIL_PLY_REF_TAX_WIZ_ZZZ_FLY_GIN_SAY_TAX_VOW_ZZZ,DEPRECATED,DRY-VOW_FAN-VOW_FLY-VOW_FUN-VOW_GIN-VOW_NAN-VOW_OIL-VOW_PLY-VOW_REF-VOW_TAX-VOW_VOW-WIZ_VOW-ZZZ_FLY-WIZ_GIN-WIZ_SAY-WIZ_TAX-WIZ_VOW-WIZ_WIZ-ZZZ,DEPRECATED,0,in_to_out,left
FLY-VOW,3,-80.93358531,63.02920979,5.316157356,-62.19488531,87.71725979,32.61737736,FLY_VOW,DEPRECATED,DEPRECATED,AGO_ALA_DRY_OIL_VOW_OAR_TAX_WIZ_DRY_FAN_FLY_FUN_GIN_NAN_OIL_PLY_REF_TAX_WIZ_ZZZ,DEPRECATED,AGO-FLY_ALA-FLY_DRY-FLY_FLY-OIL_FLY-VOW_FLY-OAR_FLY-TAX_FLY-WIZ_DRY-VOW_FAN-VOW_FLY-VOW_FUN-VOW_GIN-VOW_NAN-VOW_OIL-VOW_PLY-VOW_REF-VOW_TAX-VOW_VOW-WIZ_VOW-ZZZ,DEPRECATED,0,in_to_out,left
DRY-FLY,3,-80.93358531,87.71725979,5.316157356,-55.24468531,92.80521979,30.87727736,DRY_FLY,DEPRECATED,DEPRECATED,OIL_VOW_REF_SHY_FLY_FUN_AGO_ALA_DRY_OIL_VOW_OAR_TAX_WIZ,DEPRECATED,DRY-OIL_DRY-VOW_DRY-REF_DRY-SHY_DRY-FLY_DRY-FUN_AGO-FLY_ALA-FLY_DRY-FLY_FLY-OIL_FLY-VOW_FLY-OAR_FLY-TAX_FLY-WIZ,DEPRECATED,0,outer,left
DRY-SHY,3,-55.24468531,92.80521979,12.98205736,-27.20728531,119.2605198,30.87727736,DRY_SHY,DEPRECATED,DEPRECATED,OIL_VOW_REF_SHY_FLY_FUN_BOA_DRY_HOW_INK_OIL_REF_RUM,DEPRECATED,DRY-OIL_DRY-VOW_DRY-REF_DRY-SHY_DRY-FLY_DRY-FUN_BOA-SHY_DRY-SHY_HOW-SHY_INK-SHY_OIL-SHY_REF-SHY_RUM-SHY,DEPRECATED,0,outer,left
TAR-YAY,4,49.27591469,-80.04698021,-46.87734264,67.29491469,-77.22748021,-5.291122644,TAR_YAY,DEPRECATED,DEPRECATED,AMP_BAM_CAB_HAY_JAR_SAW_SEX_TAR_COW_EAR_JAR_KEG_LUG_PHI_SAW_SEX_WHY_YAY_WAS,DEPRECATED,AMP-YAY_BAM-YAY_CAB-YAY_HAY-YAY_JAR-YAY_SAW-YAY_SEX-YAY_TAR-YAY_COW-TAR_EAR-TAR_JAR-TAR_KEG-TAR_LUG-TAR_PHI-TAR_SAW-TAR_SEX-TAR_TAR-WHY_TAR-YAY_TAR-WAS,DEPRECATED,0,inner,right
TAR-WHY,4,67.29491469,-77.22748021,-14.50681264,90.65091469,-62.22098021,-5.291122644,TAR_WHY,DEPRECATED,DEPRECATED,JAR_KEG_LUG_PAY_SAW_TAR_COW_EAR_JAR_KEG_LUG_PHI_SAW_SEX_WHY_YAY_WAS,DEPRECATED,JAR-WHY_KEG-WHY_LUG-WHY_PAY-WHY_SAW-WHY_TAR-WHY_COW-TAR_EAR-TAR_JAR-TAR_KEG-TAR_LUG-TAR_PHI-TAR_SAW-TAR_SEX-TAR_TAR-WHY_TAR-YAY_TAR-WAS,DEPRECATED,0,in_to_out,right
LUG-WHY,4,86.15891469,-62.22098021,-14.50681264,90.65091469,-36.61328021,-2.943552644,LUG_WHY,DEPRECATED,DEPRECATED,JAR_KEG_LUG_PAY_SAW_TAR_COW_ETA_FIX_GAS_IVY_JAR_KEG_PAY_TAR_ODD_TUX_WHY,DEPRECATED,JAR-WHY_KEG-WHY_LUG-WHY_PAY-WHY_SAW-WHY_TAR-WHY_COW-LUG_ETA-LUG_FIX-LUG_GAS-LUG_IVY-LUG_JAR-LUG_KEG-LUG_LUG-PAY_LUG-TAR_LUG-ODD_LUG-TUX_LUG-WHY,DEPRECATED,0,in_to_out,right
LUG-TUX,4,86.15891469,-36.61328021,-16.78086264,105.2289147,-17.16059021,-2.943552644,LUG_TUX,DEPRECATED,DEPRECATED,ETA_FOX_GAS_IVY_LUG_PAY_COW_ETA_FIX_GAS_IVY_JAR_KEG_PAY_TAR_ODD_TUX_WHY,DEPRECATED,ETA-TUX_FOX-TUX_GAS-TUX_IVY-TUX_LUG-TUX_PAY-TUX_COW-LUG_ETA-LUG_FIX-LUG_GAS-LUG_IVY-LUG_JAR-LUG_KEG-LUG_LUG-PAY_LUG-TAR_LUG-ODD_LUG-TUX_LUG-WHY,DEPRECATED,0,in_to_out,right
PAY-TUX,4,101.0349147,-41.31128021,-28.35872264,105.2289147,-17.16059021,-16.78086264,PAY_TUX,DEPRECATED,DEPRECATED,ETA_FOX_GAS_IVY_LUG_PAY_ETA_JAR_LUG_TUX_WHY_WIN,DEPRECATED,ETA-TUX_FOX-TUX_GAS-TUX_IVY-TUX_LUG-TUX_PAY-TUX_ETA-PAY_JAR-PAY_LUG-PAY_PAY-TUX_PAY-WHY_PAY-WIN,DEPRECATED,0,outer,right
PAY-WIN,4,94.15991469,-42.91568021,-59.32118264,101.0349147,-41.31128021,-28.35872264,PAY_WIN,DEPRECATED,DEPRECATED,ETA_JAR_LUG_TUX_WHY_WIN_BAH_BAM_ETA_HAY_JAR_PAY,DEPRECATED,ETA-PAY_JAR-PAY_LUG-PAY_PAY-TUX_PAY-WHY_PAY-WIN_BAH-WIN_BAM-WIN_ETA-WIN_HAY-WIN_JAR-WIN_PAY-WIN,DEPRECATED,0,outer,right
BAM-WIN,4,69.81991469,-42.91568021,-77.37290264,94.15991469,-41.30838021,-59.32118264,BAM_WIN,DEPRECATED,DEPRECATED,BAH_BAM_ETA_HAY_JAR_PAY_BAH_JAR_YAY_HAY_ETA_CIS_WIN,DEPRECATED,BAH-WIN_BAM-WIN_ETA-WIN_HAY-WIN_JAR-WIN_PAY-WIN_BAH-BAM_BAM-JAR_BAM-YAY_BAM-HAY_BAM-ETA_BAM-CIS_BAM-WIN,DEPRECATED,0,in_to_out,right
BAH-BAM,4,69.81991469,-41.30838021,-77.37290264,94.53091469,-20.46408021,-72.51719264,BAH_BAM,DEPRECATED,DEPRECATED,BAH_JAR_YAY_HAY_ETA_CIS_WIN_ETA_CIS_BOY_WIN_BAM,DEPRECATED,BAH-BAM_BAM-JAR_BAM-YAY_BAM-HAY_BAM-ETA_BAM-CIS_BAM-WIN_BAH-ETA_BAH-CIS_BAH-BOY_BAH-WIN_BAH-BAM,DEPRECATED,0,in_to_out,right
BAH-WIN,4,94.15991469,-42.91568021,-72.51719264,94.53091469,-20.46408021,-59.32118264,BAH_WIN,DEPRECATED,DEPRECATED,BAH_BAM_ETA_HAY_JAR_PAY_ETA_CIS_BOY_WIN_BAM,DEPRECATED,BAH-WIN_BAM-WIN_ETA-WIN_HAY-WIN_JAR-WIN_PAY-WIN_BAH-ETA_BAH-CIS_BAH-BOY_BAH-WIN_BAH-BAM,DEPRECATED,0,outer,right
HAY-WIN,4,75.18491469,-68.06738021,-60.99695264,94.15991469,-42.91568021,-59.32118264,HAY_WIN,DEPRECATED,DEPRECATED,BAM_JAR_WIN_YAY_SAW_BAH_BAM_ETA_HAY_JAR_PAY,DEPRECATED,BAM-HAY_HAY-JAR_HAY-WIN_HAY-YAY_HAY-SAW_BAH-WIN_BAM-WIN_ETA-WIN_HAY-WIN_JAR-WIN_PAY-WIN,DEPRECATED,0,outer,right
HAY-SAW,4,73.91191469,-87.62568021,-60.99695264,75.18491469,-68.06738021,-30.34014264,HAY_SAW,DEPRECATED,DEPRECATED,BAM_JAR_WIN_YAY_SAW_AMP_HAY_JAR_PHI_TAR_SEX_YAY_WHY,DEPRECATED,BAM-HAY_HAY-JAR_HAY-WIN_HAY-YAY_HAY-SAW_AMP-SAW_HAY-SAW_JAR-SAW_PHI-SAW_SAW-TAR_SAW-SEX_SAW-YAY_SAW-WHY,DEPRECATED,0,outer,right
CAB-YAY,4,24.49491469,-116.5198802,-46.87734264,49.27591469,-80.04698021,-33.25374264,CAB_YAY,DEPRECATED,DEPRECATED,AMP_ROB_DAD_YAY_OAK_GET_SEX_AMP_BAM_CAB_HAY_JAR_SAW_SEX_TAR,DEPRECATED,AMP-CAB_CAB-ROB_CAB-DAD_CAB-YAY_CAB-OAK_CAB-GET_CAB-SEX_AMP-YAY_BAM-YAY_CAB-YAY_HAY-YAY_JAR-YAY_SAW-YAY_SEX-YAY_TAR-YAY,DEPRECATED,1,inner,right
CAB-OAK,4,16.99991469,-142.3818802,-33.25374264,24.49491469,-116.5198802,-26.66752264,CAB_OAK,DEPRECATED,DEPRECATED,AMP_ROB_DAD_YAY_OAK_GET_SEX_CAB_DAD_FOR_GET_ROB,DEPRECATED,AMP-CAB_CAB-ROB_CAB-DAD_CAB-YAY_CAB-OAK_CAB-GET_CAB-SEX_CAB-OAK_DAD-OAK_FOR-OAK_GET-OAK_OAK-ROB,DEPRECATED,1,in_to_out,right
OAK-ROB,4,16.99991469,-142.3818802,-26.66752264,40.37691469,-136.2068802,-20.53644264,OAK_ROB,DEPRECATED,DEPRECATED,AMP_CAB_DAD_GEL_OAK_SEX_CAB_DAD_FOR_GET_ROB,DEPRECATED,AMP-ROB_CAB-ROB_DAD-ROB_GEL-ROB_OAK-ROB_ROB-SEX_CAB-OAK_DAD-OAK_FOR-OAK_GET-OAK_OAK-ROB,DEPRECATED,0,outer,right
DAD-ROB,4,23.77391469,-140.9648802,-20.53644264,40.37691469,-136.2068802,4.916787356,DAD_ROB,DEPRECATED,DEPRECATED,CAB_GEL_FOR_EAR_RUG_PIG_ROB_SEX_EGG_GET_OAK_MOO_AMP_CAB_DAD_GEL_OAK_SEX,DEPRECATED,CAB-DAD_DAD-GEL_DAD-FOR_DAD-EAR_DAD-RUG_DAD-PIG_DAD-ROB_DAD-SEX_DAD-EGG_DAD-GET_DAD-OAK_DAD-MOO_AMP-ROB_CAB-ROB_DAD-ROB_GEL-ROB_OAK-ROB_ROB-SEX,DEPRECATED,0,in_to_out,right
DAD-EAR,4,23.77391469,-140.9648802,4.916787356,45.88991469,-102.5508802,27.67241736,DAD_EAR,DEPRECATED,DEPRECATED,CAB_GEL_FOR_EAR_RUG_PIG_ROB_SEX_EGG_GET_OAK_MOO_COW_DAD_MOO_GEL_PIG_LIE_JAM_WAS_ZOO_SEX_TAR_PHI,DEPRECATED,CAB-DAD_DAD-GEL_DAD-FOR_DAD-EAR_DAD-RUG_DAD-PIG_DAD-ROB_DAD-SEX_DAD-EGG_DAD-GET_DAD-OAK_DAD-MOO_COW-EAR_DAD-EAR_EAR-MOO_EAR-GEL_EAR-PIG_EAR-LIE_EAR-JAM_EAR-WAS_EAR-ZOO_EAR-SEX_EAR-TAR_EAR-PHI,DEPRECATED,0,inner,right
EAR-PHI,4,45.88991469,-102.8541802,8.053687356,70.71091469,-102.5508802,27.67241736,EAR_PHI,DEPRECATED,DEPRECATED,EAR_GEL_TAR_WAS_SEX_SAW_COW_DAD_MOO_GEL_PIG_LIE_JAM_WAS_ZOO_SEX_TAR_PHI,DEPRECATED,EAR-PHI_GEL-PHI_PHI-TAR_PHI-WAS_PHI-SEX_PHI-SAW_COW-EAR_DAD-EAR_EAR-MOO_EAR-GEL_EAR-PIG_EAR-LIE_EAR-JAM_EAR-WAS_EAR-ZOO_EAR-SEX_EAR-TAR_EAR-PHI,DEPRECATED,0,in_to_out,right
GEL-PHI,4,51.99691469,-129.2448802,8.053687356,70.71091469,-102.8541802,11.94735736,GEL_PHI,DEPRECATED,DEPRECATED,EAR_GEL_TAR_WAS_SEX_SAW_DAD_EAR_SEX_PHI_ROB_MOO,DEPRECATED,EAR-PHI_GEL-PHI_PHI-TAR_PHI-WAS_PHI-SEX_PHI-SAW_DAD-GEL_EAR-GEL_GEL-SEX_GEL-PHI_GEL-ROB_GEL-MOO,DEPRECATED,0,outer,right
GEL-MOO,4,30.08891469,-129.2448802,11.94735736,51.99691469,-128.6338802,33.03307736,GEL_MOO,DEPRECATED,DEPRECATED,DAD_EAR_EGG_GEL_JAM_PIG_DAD_EAR_SEX_PHI_ROB_MOO,DEPRECATED,DAD-MOO_EAR-MOO_EGG-MOO_GEL-MOO_JAM-MOO_MOO-PIG_DAD-GEL_EAR-GEL_GEL-SEX_GEL-PHI_GEL-ROB_GEL-MOO,DEPRECATED,0,outer,right
DAD-MOO,4,23.77391469,-140.9648802,4.916787356,30.08891469,-128.6338802,33.03307736,DAD_MOO,DEPRECATED,DEPRECATED,CAB_GEL_FOR_EAR_RUG_PIG_ROB_SEX_EGG_GET_OAK_MOO_DAD_EAR_EGG_GEL_JAM_PIG,DEPRECATED,CAB-DAD_DAD-GEL_DAD-FOR_DAD-EAR_DAD-RUG_DAD-PIG_DAD-ROB_DAD-SEX_DAD-EGG_DAD-GET_DAD-OAK_DAD-MOO_DAD-MOO_EAR-MOO_EGG-MOO_GEL-MOO_JAM-MOO_MOO-PIG,DEPRECATED,0,in_to_out,right
CAB-DAD,4,23.77391469,-140.9648802,-33.25374264,24.49491469,-116.5198802,4.916787356,CAB_DAD,DEPRECATED,DEPRECATED,CAB_GEL_FOR_EAR_RUG_PIG_ROB_SEX_EGG_GET_OAK_MOO_AMP_ROB_DAD_YAY_OAK_GET_SEX,DEPRECATED,CAB-DAD_DAD-GEL_DAD-FOR_DAD-EAR_DAD-RUG_DAD-PIG_DAD-ROB_DAD-SEX_DAD-EGG_DAD-GET_DAD-OAK_DAD-MOO_AMP-CAB_CAB-ROB_CAB-DAD_CAB-YAY_CAB-OAK_CAB-GET_CAB-SEX,DEPRECATED,0,inner,right
CAB-ROB,4,24.49491469,-136.2068802,-33.25374264,40.37691469,-116.5198802,-20.53644264,CAB_ROB,DEPRECATED,DEPRECATED,AMP_ROB_DAD_YAY_OAK_GET_SEX_AMP_CAB_DAD_GEL_OAK_SEX,DEPRECATED,AMP-CAB_CAB-ROB_CAB-DAD_CAB-YAY_CAB-OAK_CAB-GET_CAB-SEX_AMP-ROB_CAB-ROB_DAD-ROB_GEL-ROB_OAK-ROB_ROB-SEX,DEPRECATED,0,in_to_out,right
HAY-YAY,4,49.27591469,-80.04698021,-60.99695264,75.18491469,-68.06738021,-46.87734264,HAY_YAY,DEPRECATED,DEPRECATED,BAM_JAR_WIN_YAY_SAW_AMP_BAM_CAB_HAY_JAR_SAW_SEX_TAR,DEPRECATED,BAM-HAY_HAY-JAR_HAY-WIN_HAY-YAY_HAY-SAW_AMP-YAY_BAM-YAY_CAB-YAY_HAY-YAY_JAR-YAY_SAW-YAY_SEX-YAY_TAR-YAY,DEPRECATED,1,in_to_out,right
BAM-HAY,4,69.81991469,-68.06738021,-77.37290264,75.18491469,-41.30838021,-60.99695264,BAM_HAY,DEPRECATED,DEPRECATED,BAM_JAR_WIN_YAY_SAW_BAH_JAR_YAY_HAY_ETA_CIS_WIN,DEPRECATED,BAM-HAY_HAY-JAR_HAY-WIN_HAY-YAY_HAY-SAW_BAH-BAM_BAM-JAR_BAM-YAY_BAM-HAY_BAM-ETA_BAM-CIS_BAM-WIN,DEPRECATED,1,in_to_out,right
BAM-YAY,4,49.27591469,-80.04698021,-77.37290264,69.81991469,-41.30838021,-46.87734264,BAM_YAY,DEPRECATED,DEPRECATED,BAH_JAR_YAY_HAY_ETA_CIS_WIN_AMP_BAM_CAB_HAY_JAR_SAW_SEX_TAR,DEPRECATED,BAH-BAM_BAM-JAR_BAM-YAY_BAM-HAY_BAM-ETA_BAM-CIS_BAM-WIN_AMP-YAY_BAM-YAY_CAB-YAY_HAY-YAY_JAR-YAY_SAW-YAY_SEX-YAY_TAR-YAY,DEPRECATED,1,inner,right
JAR-YAY,4,49.27591469,-80.04698021,-46.87734264,80.67491469,-55.27258021,-40.14162264,JAR_YAY,DEPRECATED,DEPRECATED,AMP_BAM_CAB_HAY_JAR_SAW_SEX_TAR_BAM_ETA_HAY_TAR_WIN_PAY_LUG_YAY_WHY_SAW,DEPRECATED,AMP-YAY_BAM-YAY_CAB-YAY_HAY-YAY_JAR-YAY_SAW-YAY_SEX-YAY_TAR-YAY_BAM-JAR_ETA-JAR_HAY-JAR_JAR-TAR_JAR-WIN_JAR-PAY_JAR-LUG_JAR-YAY_JAR-WHY_JAR-SAW,DEPRECATED,0,inner,right
