Pixel_i,Module1,Module2,Node1,Node2,X,Y,Z
80,11,11,AIR,ODD,83.37852471385759,-36.02649068135371,26.240633673165075
81,11,11,AIR,ODD,83.7496581721563,-36.13542864078867,25.710587522957958
82,11,11,AIR,ODD,84.12079163045502,-36.24436660022363,25.18054137275084
83,11,11,AIR,ODD,84.49192508875373,-36.35330455965859,24.650495222543725
84,11,11,AIR,ODD,84.86305854705245,-36.46224251909355,24.12044907233661
85,11,11,AIR,ODD,85.23419200535116,-36.57118047852851,23.590402922129492
86,11,11,AIR,ODD,85.60532546364988,-36.68011843796347,23.060356771922375
87,11,11,AIR,ODD,85.97645892194859,-36.78905639739843,22.53031062171526
88,11,11,AIR,ODD,86.3475923802473,-36.897994356833394,22.000264471508142
89,11,11,AIR,MAC,71.06631626106035,-31.792357216453624,43.86559104667162
90,11,11,AIR,MAC,71.0015119321207,-31.15317641290725,43.99902546334324
91,11,11,AIR,MAC,70.93670760318106,-30.513995609360876,44.132459880014856
92,11,11,AIR,MAC,70.87190327424142,-29.874814805814502,44.265894296686476
93,11,11,AIR,MAC,70.80709894530177,-29.235634002268128,44.399328713358095
94,11,11,AIR,MAC,70.74229461636213,-28.596453198721754,44.532763130029714
95,11,11,AIR,MAC,70.67749028742249,-27.95727239517538,44.66619754670133
96,11,11,AIR,MAC,70.61268595848284,-27.318091591629006,44.79963196337295
97,11,11,AIR,MAC,70.5478816295432,-26.678910788082632,44.93306638004457
98,11,11,AIR,MAC,70.48307730060355,-26.039729984536258,45.06650079671619
99,11,11,AIR,MAC,70.41827297166391,-25.400549180989884,45.19993521338781
100,11,11,AIR,MAC,70.35346864272427,-24.76136837744351,45.33336963005943
101,11,11,AIR,MAC,70.28866431378462,-24.122187573897136,45.46680404673105
102,11,11,AIR,MAC,70.22385998484498,-23.483006770350762,45.60023846340267
103,11,11,AIR,MAC,70.15905565590533,-22.84382596680439,45.73367288007429
104,11,11,AIR,MAC,70.09425132696569,-22.204645163258014,45.86710729674591
105,11,11,AIR,MAC,70.02944699802605,-21.56546435971164,46.000541713417526
106,11,11,AIR,MAC,69.9646426690864,-20.926283556165266,46.133976130089145
107,11,11,AIR,MAC,69.89983834014676,-20.287102752618893,46.267410546760765
108,11,11,AIR,MAC,69.83503401120711,-19.64792194907252,46.400844963432384
109,11,11,AIR,MAC,69.77022968226747,-19.008741145526145,46.534279380104
110,11,11,AIR,MAC,69.70542535332783,-18.36956034197977,46.66771379677562
111,11,11,AIR,MAC,69.64062102438818,-17.730379538433397,46.80114821344724
112,11,11,AIR,MAC,69.57581669544854,-17.091198734887023,46.93458263011886
113,11,11,AIR,MAC,69.5110123665089,-16.45201793134065,47.06801704679048
114,11,11,AIR,MAC,69.44620803756925,-15.812837127794275,47.2014514634621
115,11,11,AIR,MAC,69.3814037086296,-15.1736563242479,47.33488588013372
116,11,11,AIR,MAC,69.31659937968996,-14.534475520701527,47.46832029680534
117,11,11,AIR,MAC,69.25179505075032,-13.895294717155153,47.60175471347696
118,11,11,AIR,MAC,69.18699072181067,-13.256113913608779,47.73518913014858
119,11,11,AIR,MAC,69.12218639287103,-12.616933110062405,47.868623546820196
120,11,11,AIR,MAC,69.05738206393139,-11.977752306516031,48.002057963491815
121,11,11,AIR,MAC,68.99257773499174,-11.338571502969657,48.135492380163434
122,11,11,AIR,MAC,68.9277734060521,-10.699390699423283,48.26892679683505
123,11,11,AIR,MAC,68.86296907711245,-10.060209895876909,48.40236121350667
124,11,11,AIR,MAC,68.79816474817281,-9.421029092330535,48.53579563017829
125,11,11,AIR,MAC,68.73336041923316,-8.781848288784161,48.66923004684991
126,11,11,AIR,MAC,68.66855609029352,-8.142667485237787,48.80266446352153
127,11,11,AIR,MAC,68.60375176135388,-7.503486681691414,48.93609888019315
128,11,11,AIR,MAC,68.53894743241423,-6.864305878145041,49.06953329686477
129,11,11,AIR,MAC,68.47414310347459,-6.225125074598668,49.20296771353639
130,11,11,AIR,MAC,68.40933877453494,-5.585944271052295,49.33640213020801
131,11,11,AIR,MAC,68.3445344455953,-4.946763467505922,49.46983654687963
132,11,11,AIR,MAC,68.27973011665566,-4.307582663959549,49.603270963551246
133,11,11,AIR,MAC,68.21492578771601,-3.6684018604131756,49.736705380222865
134,11,11,AIR,MAC,68.15012145877637,-3.0292210568668025,49.870139796894485
135,11,11,AIR,FIX,71.19385535404678,-31.939724317254164,43.30234262907003
136,11,11,AIR,FIX,71.25659011809356,-31.44791061450833,42.87252862814007
137,11,11,AIR,FIX,71.31932488214034,-30.956096911762497,42.4427146272101
138,11,11,AIR,FIX,71.38205964618712,-30.464283209016664,42.012900626280135
139,11,11,AIR,FIX,71.4447944102339,-29.97246950627083,41.58308662535017
140,11,11,AIR,FIX,71.50752917428068,-29.480655803524996,41.153272624420204
141,11,11,AIR,FIX,71.57026393832746,-28.988842100779163,40.72345862349024
142,11,11,AIR,FIX,71.63299870237424,-28.49702839803333,40.29364462256027
143,11,11,AIR,FIX,71.69573346642102,-28.005214695287496,39.863830621630306
144,11,11,AIR,FIX,71.7584682304678,-27.513400992541662,39.43401662070034
145,11,11,AIR,FIX,71.82120299451458,-27.02158728979583,39.004202619770375
146,11,11,AIR,FIX,71.88393775856136,-26.529773587049995,38.57438861884041
147,11,11,AIR,FIX,71.94667252260814,-26.03795988430416,38.14457461791044
148,11,11,AIR,FIX,72.00940728665492,-25.546146181558328,37.71476061698048
149,11,11,AIR,FIX,72.0721420507017,-25.054332478812494,37.28494661605051
150,11,11,AIR,FIX,72.13487681474848,-24.56251877606666,36.855132615120546
151,11,11,AIR,FIX,72.19761157879526,-24.070705073320827,36.42531861419058
152,11,11,AIR,FIX,72.26034634284204,-23.578891370574993,35.995504613260614
153,11,11,AIR,FIX,72.32308110688882,-23.08707766782916,35.56569061233065
154,11,11,AIR,FIX,72.3858158709356,-22.595263965083326,35.13587661140068
155,11,11,AIR,FIX,72.44855063498238,-22.103450262337493,34.70606261047072
156,11,11,AIR,FIX,72.51128539902916,-21.61163655959166,34.27624860954075
157,11,11,AIR,FIX,72.57402016307594,-21.119822856845825,33.846434608610785
158,11,11,AIR,FIX,72.63675492712272,-20.628009154099992,33.41662060768082
159,11,11,AIR,FIX,72.6994896911695,-20.13619545135416,32.986806606750854
160,11,11,AIR,FIX,72.76222445521628,-19.644381748608325,32.55699260582089
161,11,11,AIR,FIX,72.82495921926306,-19.15256804586249,32.12717860489092
162,11,11,AIR,FIX,72.88769398330984,-18.660754343116658,31.697364603960953
163,11,11,AIR,FIX,72.95042874735663,-18.168940640370824,31.267550603030983
164,11,11,AIR,FIX,73.0131635114034,-17.67712693762499,30.837736602101014
165,11,11,AIR,FIX,73.07589827545019,-17.185313234879157,30.407922601171045
166,11,11,AIR,FIX,73.13863303949697,-16.693499532133323,29.978108600241075
167,11,11,AIR,FIX,73.20136780354375,-16.20168582938749,29.548294599311106
168,11,11,AIR,FIX,73.26410256759053,-15.709872126641656,29.118480598381137
169,11,11,AIR,FIX,73.32683733163731,-15.218058423895823,28.688666597451167
170,11,11,AIR,FIX,73.38957209568409,-14.726244721149989,28.258852596521198
171,11,11,AIR,FIX,73.45230685973087,-14.234431018404155,27.82903859559123
172,11,11,AIR,FIX,73.51504162377765,-13.742617315658322,27.39922459466126
173,11,11,AIR,FIX,73.57777638782443,-13.250803612912488,26.96941059373129
174,11,11,AIR,FIX,73.64051115187121,-12.758989910166655,26.53959659280132
175,11,11,AIR,FIX,73.70324591591799,-12.267176207420821,26.10978259187135
176,11,11,AIR,FIX,73.76598067996477,-11.775362504674987,25.67996859094138
177,11,11,AIR,FIX,73.82871544401155,-11.283548801929154,25.250154590011412
178,11,11,AIR,FIX,73.89145020805833,-10.79173509918332,24.820340589081443
179,11,11,AIR,FIX,73.95418497210511,-10.299921396437487,24.390526588151474
180,11,11,AIR,FIX,74.01691973615189,-9.808107693691653,23.960712587221504
181,11,11,AIR,FIX,74.07965450019867,-9.31629399094582,23.530898586291535
182,11,11,AIR,FIX,74.14238926424545,-8.824480288199986,23.101084585361566
183,11,11,COW,ODD,61.26901072047374,-55.91371641766679,27.656897272533506
184,11,11,COW,ODD,61.781058850947474,-55.51739881533358,27.55061691506701
185,11,11,COW,ODD,62.29310698142121,-55.121081213000366,27.444336557600515
186,11,11,COW,ODD,62.80515511189495,-54.724763610667154,27.33805620013402
187,11,11,COW,ODD,63.317203242368684,-54.32844600833394,27.231775842667524
188,11,11,COW,ODD,63.82925137284242,-53.93212840600073,27.12549548520103
189,11,11,COW,ODD,64.34129950331616,-53.535810803667516,27.019215127734533
190,11,11,COW,ODD,64.85334763378991,-53.139493201334304,26.912934770268038
191,11,11,COW,ODD,65.36539576426365,-52.74317559900109,26.806654412801542
192,11,11,COW,ODD,65.8774438947374,-52.34685799666788,26.700374055335047
193,11,11,COW,ODD,66.38949202521114,-51.950540394334666,26.59409369786855
194,11,11,COW,ODD,66.90154015568488,-51.554222792001454,26.487813340402056
195,11,11,COW,ODD,67.41358828615863,-51.15790518966824,26.38153298293556
196,11,11,COW,ODD,67.92563641663237,-50.76158758733503,26.275252625469065
197,11,11,COW,ODD,68.43768454710612,-50.36526998500182,26.16897226800257
198,11,11,COW,ODD,68.94973267757986,-49.968952382668604,26.062691910536074
199,11,11,COW,ODD,69.4617808080536,-49.57263478033539,25.95641155306958
200,11,11,COW,ODD,69.97382893852735,-49.17631717800218,25.850131195603083
201,11,11,COW,ODD,70.48587706900109,-48.77999957566897,25.743850838136588
202,11,11,COW,ODD,70.99792519947484,-48.383681973335754,25.637570480670092
203,11,11,COW,ODD,71.50997332994858,-47.98736437100254,25.531290123203597
204,11,11,COW,ODD,72.02202146042232,-47.59104676866933,25.4250097657371
205,11,11,COW,ODD,72.53406959089607,-47.19472916633612,25.318729408270606
206,11,11,COW,ODD,73.04611772136981,-46.798411564002905,25.21244905080411
207,11,11,COW,ODD,73.55816585184355,-46.40209396166969,25.106168693337615
208,11,11,COW,ODD,74.0702139823173,-46.00577635933648,24.99988833587112
209,11,11,COW,ODD,74.58226211279104,-45.60945875700327,24.893607978404624
210,11,11,COW,ODD,75.09431024326479,-45.213141154670055,24.78732762093813
211,11,11,COW,ODD,75.60635837373853,-44.81682355233684,24.681047263471633
212,11,11,COW,ODD,76.11840650421227,-44.42050595000363,24.574766906005138
213,11,11,COW,ODD,76.63045463468602,-44.02418834767042,24.468486548538642
214,11,11,COW,ODD,77.14250276515976,-43.627870745337205,24.362206191072147
215,11,11,COW,ODD,77.6545508956335,-43.23155314300399,24.25592583360565
216,11,11,COW,ODD,78.16659902610725,-42.83523554067078,24.149645476139156
217,11,11,COW,ODD,78.678647156581,-42.43891793833757,24.04336511867266
218,11,11,COW,ODD,79.19069528705474,-42.042600336004355,23.937084761206165
219,11,11,COW,ODD,79.70274341752848,-41.64628273367114,23.83080440373967
220,11,11,COW,ODD,80.21479154800222,-41.24996513133793,23.724524046273174
221,11,11,COW,ODD,80.72683967847597,-40.85364752900472,23.61824368880668
222,11,11,COW,ODD,81.23888780894971,-40.457329926671505,23.511963331340183
223,11,11,COW,ODD,81.75093593942346,-40.06101232433829,23.405682973873688
224,11,11,COW,ODD,82.2629840698972,-39.66469472200508,23.299402616407193
225,11,11,COW,ODD,82.77503220037094,-39.26837711967187,23.193122258940697
226,11,11,COW,ODD,83.28708033084469,-38.872059517338656,23.0868419014742
227,11,11,COW,ODD,83.79912846131843,-38.47574191500544,22.980561544007706
228,11,11,COW,ODD,84.31117659179218,-38.07942431267223,22.87428118654121
229,11,11,COW,ODD,84.82322472226592,-37.68310671033902,22.768000829074715
230,11,11,COW,ODD,85.33527285273966,-37.286789108005806,22.66172047160822
231,11,11,COW,ODD,85.84732098321341,-36.89047150567259,22.555440114141724
232,11,11,COW,ODD,86.35936911368715,-36.49415390333938,22.44915975667523
233,11,11,COW,GIG,60.54735850511168,-55.80014636506335,28.119038770285545
234,11,11,COW,GIG,60.33775442022336,-55.29025871012669,28.47489991057109
235,11,11,COW,GIG,60.12815033533504,-54.78037105519004,28.830761050856633
236,11,11,COW,GIG,59.918546250446724,-54.27048340025338,29.186622191142177
237,11,11,COW,GIG,59.708942165558405,-53.76059574531673,29.54248333142772
238,11,11,COW,GIG,59.499338080670086,-53.25070809038007,29.898344471713266
239,11,11,COW,GIG,59.289733995781766,-52.74082043544342,30.25420561199881
240,11,11,COW,GIG,59.08012991089345,-52.23093278050676,30.610066752284354
241,11,11,COW,GIG,58.87052582600513,-51.72104512557011,30.965927892569898
242,11,11,COW,GIG,58.66092174111681,-51.21115747063345,31.321789032855442
243,11,11,COW,GIG,58.45131765622849,-50.7012698156968,31.677650173140986
244,11,11,COW,GIG,58.24171357134017,-50.19138216076014,32.03351131342653
245,11,11,COW,GIG,58.03210948645185,-49.68149450582349,32.38937245371207
246,11,11,COW,GIG,57.82250540156353,-49.17160685088683,32.74523359399761
247,11,11,COW,GIG,57.61290131667521,-48.66171919595018,33.10109473428315
248,11,11,COW,GIG,57.403297231786894,-48.15183154101352,33.45695587456869
249,11,11,COW,GIG,57.193693146898575,-47.64194388607687,33.81281701485423
250,11,11,COW,GIG,56.984089062010256,-47.13205623114021,34.16867815513977
251,11,11,COW,GIG,56.774484977121936,-46.622168576203556,34.52453929542531
252,11,11,COW,GIG,56.56488089223362,-46.1122809212669,34.880400435710854
253,11,11,COW,GIG,56.3552768073453,-45.602393266330246,35.236261575996394
254,11,11,COW,GIG,56.14567272245698,-45.09250561139359,35.592122716281935
255,11,11,COW,GIG,55.93606863756866,-44.582617956456936,35.947983856567475
256,11,11,COW,GIG,55.72646455268034,-44.07273030152028,36.303844996853016
257,11,11,COW,GIG,55.51686046779202,-43.562842646583626,36.659706137138556
258,11,11,COW,GIG,55.3072563829037,-43.05295499164697,37.0155672774241
259,11,11,COW,GIG,55.09765229801538,-42.543067336710315,37.37142841770964
260,11,11,COW,GIG,54.888048213127064,-42.03317968177366,37.72728955799518
261,11,11,COW,GIG,54.678444128238745,-41.523292026837005,38.08315069828072
262,11,11,COW,GIG,54.468840043350426,-41.01340437190035,38.43901183856626
263,11,11,COW,GIG,54.25923595846211,-40.503516716963695,38.7948729788518
264,11,11,COW,GIG,54.04963187357379,-39.99362906202704,39.15073411913734
265,11,11,COW,GIG,53.84002778868547,-39.483741407090385,39.50659525942288
266,11,11,COW,GIG,53.63042370379715,-38.97385375215373,39.86245639970842
267,11,11,COW,GIG,53.42081961890883,-38.463966097217074,40.21831753999396
268,11,11,COW,GIG,53.21121553402051,-37.95407844228042,40.5741786802795
269,11,11,COW,GIG,53.00161144913219,-37.444190787343764,40.93003982056504
270,11,11,COW,GIG,52.79200736424387,-36.93430313240711,41.28590096085058
271,11,11,COW,GIG,52.58240327935555,-36.424415477470454,41.64176210113612
272,11,11,COW,GIG,52.372799194467234,-35.9145278225338,41.997623241421664
273,11,11,COW,GIG,52.163195109578915,-35.404640167597144,42.353484381707204
274,11,11,COW,GIG,51.953591024690596,-34.89475251266049,42.709345521992745
275,11,11,COW,GIG,51.74398693980228,-34.384864857723834,43.065206662278285
276,11,11,COW,GIG,51.53438285491396,-33.87497720278718,43.421067802563826
277,11,11,COW,GIG,51.32477877002564,-33.36508954785052,43.776928942849366
278,11,11,COW,GIG,51.11517468513732,-32.85520189291387,44.13279008313491
279,11,11,COW,GIG,50.905570600249,-32.34531423797721,44.48865122342045
280,11,11,COW,GIG,50.69596651536068,-31.835426583040555,44.84451236370599
281,11,11,COW,GIG,50.48636243047236,-31.325538928103896,45.20037350399153
282,11,11,COW,GIG,50.27675834558404,-30.815651273167237,45.55623464427707
283,11,11,COW,GIG,50.06715426069572,-30.30576361823058,45.91209578456261
284,11,11,COW,GIG,49.857550175807404,-29.79587596329392,46.26795692484815
285,11,11,COW,GIG,49.647946090919085,-29.28598830835726,46.62381806513369
286,11,11,COW,GIG,49.438342006030766,-28.776100653420603,46.97967920541923
287,11,11,COW,GIG,49.22873792114245,-28.266212998483944,47.33554034570477
288,11,11,COW,GIG,49.01913383625413,-27.756325343547285,47.69140148599031
289,11,11,COW,GIG,48.80952975136581,-27.246437688610627,48.04726262627585
290,11,11,COW,GIG,48.59992566647749,-26.736550033673968,48.40312376656139
291,11,11,COW,GIG,48.39032158158917,-26.22666237873731,48.75898490684693
292,11,11,COW,GIG,48.18071749670085,-25.71677472380065,49.114846047132474
293,11,11,COW,GIG,47.97111341181253,-25.206887068863992,49.470707187418014
294,11,11,COW,GIG,47.76150932692421,-24.696999413927333,49.826568327703555
295,11,11,COW,GIG,47.55190524203589,-24.187111758990675,50.182429467989095
296,11,11,COW,GIG,47.342301157147574,-23.677224104054016,50.538290608274636
297,11,11,COW,GIG,47.132697072259255,-23.167336449117357,50.894151748560176
298,11,11,COW,ZOO,60.603362166330434,-56.8165965486684,28.150937553949877
299,11,11,COW,ZOO,60.44976174266087,-57.3231590773368,28.538697477899753
300,11,11,COW,ZOO,60.2961613189913,-57.829721606005194,28.92645740184963
301,11,11,COW,ZOO,60.142560895321736,-58.33628413467359,29.314217325799504
302,11,11,COW,ZOO,59.98896047165217,-58.84284666334199,29.70197724974938
303,11,11,COW,ZOO,59.835360047982604,-59.349409192010384,30.089737173699255
304,11,11,COW,ZOO,59.68175962431304,-59.85597172067878,30.47749709764913
305,11,11,COW,ZOO,59.52815920064347,-60.36253424934718,30.865257021599007
306,11,11,COW,ZOO,59.374558776973906,-60.869096778015575,31.253016945548882
307,11,11,COW,ZOO,59.22095835330434,-61.37565930668397,31.640776869498758
308,11,11,COW,ZOO,59.067357929634774,-61.88222183535237,32.02853679344864
309,11,11,COW,ZOO,58.91375750596521,-62.388784364020765,32.41629671739851
310,11,11,COW,ZOO,58.76015708229564,-62.89534689268916,32.80405664134838
311,11,11,COW,ZOO,58.606556658626076,-63.40190942135756,33.191816565298254
312,11,11,COW,ZOO,58.45295623495651,-63.908471950025955,33.579576489248126
313,11,11,COW,ZOO,58.299355811286944,-64.41503447869435,33.967336413198
314,11,11,COW,ZOO,58.14575538761738,-64.92159700736275,34.35509633714787
315,11,11,COW,ZOO,57.99215496394781,-65.42815953603115,34.74285626109774
316,11,11,COW,ZOO,57.838554540278245,-65.93472206469954,35.130616185047614
317,11,11,COW,ZOO,57.68495411660868,-66.44128459336794,35.51837610899749
318,11,11,COW,ZOO,57.53135369293911,-66.94784712203634,35.90613603294736
319,11,11,COW,ZOO,57.37775326926955,-67.45440965070473,36.29389595689723
320,11,11,COW,ZOO,57.22415284559998,-67.96097217937313,36.6816558808471
321,11,11,COW,ZOO,57.070552421930415,-68.46753470804153,37.069415804796975
322,11,11,COW,ZOO,56.91695199826085,-68.97409723670992,37.45717572874685
323,11,11,COW,ZOO,56.76335157459128,-69.48065976537832,37.84493565269672
324,11,11,COW,ZOO,56.60975115092172,-69.98722229404672,38.23269557664659
325,11,11,COW,ZOO,56.45615072725215,-70.49378482271511,38.620455500596464
326,11,11,COW,ZOO,56.302550303582585,-71.00034735138351,39.008215424546336
327,11,11,COW,ZOO,56.14894987991302,-71.50690988005191,39.39597534849621
328,11,11,COW,ZOO,55.99534945624345,-72.0134724087203,39.78373527244608
329,11,11,COW,ZOO,55.84174903257389,-72.5200349373887,40.17149519639595
330,11,11,COW,ZOO,55.68814860890432,-73.0265974660571,40.559255120345824
331,11,11,COW,ZOO,55.534548185234755,-73.5331599947255,40.947015044295696
332,11,11,COW,ZOO,55.38094776156519,-74.03972252339389,41.33477496824557
333,11,11,COW,ZOO,55.22734733789562,-74.54628505206229,41.72253489219544
334,11,11,COW,ZOO,55.07374691422606,-75.05284758073068,42.11029481614531
335,11,11,COW,ZOO,54.92014649055649,-75.55941010939908,42.498054740095185
336,11,11,COW,ZOO,54.766546066886924,-76.06597263806748,42.88581466404506
337,11,11,COW,ZOO,54.61294564321736,-76.57253516673588,43.27357458799493
338,11,11,COW,ZOO,54.45934521954779,-77.07909769540427,43.6613345119448
339,11,11,COW,ZOO,54.305744795878226,-77.58566022407267,44.04909443589467
340,11,11,COW,ZOO,54.15214437220866,-78.09222275274107,44.436854359844546
341,11,11,COW,ZOO,53.998543948539094,-78.59878528140946,44.82461428379442
342,11,11,COW,ZOO,53.84494352486953,-79.10534781007786,45.21237420774429
343,11,11,COW,ZOO,53.69134310119996,-79.61191033874626,45.60013413169416
344,11,11,COW,ZOO,53.537742677530396,-80.11847286741465,45.987894055644034
345,11,11,COW,FAX,60.56908613264212,-56.252389744405555,28.389225566252367
346,11,11,COW,FAX,60.38120967528424,-56.19474546881111,29.015273502504733
347,11,11,COW,FAX,60.19333321792636,-56.13710119321666,29.6413214387571
348,11,11,COW,FAX,60.00545676056848,-56.07945691762221,30.267369375009466
349,11,11,COW,FAX,59.8175803032106,-56.02181264202776,30.89341731126183
350,11,11,COW,FAX,59.62970384585272,-55.96416836643331,31.519465247514198
351,11,11,COW,FAX,59.441827388494836,-55.906524090838865,32.14551318376656
352,11,11,COW,FAX,59.253950931136956,-55.848879815244416,32.77156112001892
353,11,11,COW,FAX,59.066074473779075,-55.79123553964997,33.397609056271286
354,11,11,COW,FAX,58.878198016421194,-55.73359126405552,34.02365699252365
355,11,11,COW,FAX,58.690321559063314,-55.67594698846107,34.64970492877601
356,11,11,COW,FAX,58.50244510170543,-55.61830271286662,35.27575286502837
357,11,11,COW,FAX,58.31456864434755,-55.560658437272174,35.901800801280736
358,11,11,COW,FAX,58.12669218698967,-55.503014161677726,36.5278487375331
359,11,11,COW,FAX,57.93881572963179,-55.44536988608328,37.15389667378546
360,11,11,COW,FAX,57.75093927227391,-55.38772561048883,37.77994461003782
361,11,11,COW,FAX,57.56306281491603,-55.33008133489438,38.405992546290186
