Node_with_Module,Node,Module,X,Y,Z,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground
ELF-1,ELF,1,42.59283659,109.975758,-1.147938372,ADO_BIO_SPY_WAR_HOW,ADO-ELF_BIO-ELF_ELF-SPY_ELF-WAR_ELF-HOW,BIO-ELF-1_ELF-SPY-1_ELF-WAR-1_ELF-HOW-1_ADO-ELF-5,BIO-1_SPY-1_WAR-1_HOW-1_ADO-5,0
HEX-3,HEX,3,-57.82588741,138.550331,-73.40293337,GUT_SIP_MAY_MIX,GUT-HEX_HEX-SIP_HEX-MAY_HEX-MIX,GUT-HEX-3_HEX-SIP-3_HEX-MAY-3_HEX-MIX-3,GUT-3_SIP-3_MAY-3_MIX-3,0
KEG-8,KEG,8,85.82889359,-60.24863902,7.293060628,WHY_ODD_TAR_WAS_LUG,KEG-WHY_KEG-ODD_KEG-TAR_KEG-WAS_KEG-LUG,KEG-ODD-11_KEG-TAR-11_KEG-WAS-11_KEG-LUG-11_KEG-WHY-8_KEG-TAR-8_KEG-LUG-8,ODD-11_TAR-11_WAS-11_LUG-11_WHY-8_TAR-8_LUG-8,0
DAY-4,DAY,4,-94.73552341,29.94447198,-26.25327037,CUP_PAW_ZIG_GIN,CUP-DAY_DAY-PAW_DAY-ZIG_DAY-GIN,CUP-DAY-4_DAY-PAW-4_DAY-ZIG-4_DAY-GIN-4,CUP-4_PAW-4_ZIG-4_GIN-4,0
CAB-10,CAB,10,25.94835359,-122.829441,-37.65312837,AMP_ROB_YAY_OAK_GET,AMP-CAB_CAB-ROB_CAB-YAY_CAB-OAK_CAB-GET,AMP-CAB-10_CAB-ROB-10_CAB-OAK-10_CAB-GET-10_CAB-YAY-10,AMP-10_ROB-10_OAK-10_GET-10_YAY-8,1
RUM-3,RUM,5,-21.85544841,135.503937,-29.20266437,GUT_HOW_PIE_REF_SIP,GUT-RUM_HOW-RUM_PIE-RUM_REF-RUM_RUM-SIP,GUT-RUM-3_RUM-SIP-3_HOW-RUM-5_REF-RUM-5_PIE-RUM-1,GUT-3_SIP-3_HOW-5_REF-5_PIE-1,1
FIG-12,FIG,12,-68.95094441,-94.26845802,33.62420063,ART_KEY_NOR_YAK,ART-FIG_FIG-KEY_FIG-NOR_FIG-YAK,ART-FIG-12_FIG-KEY-12_FIG-NOR-12_FIG-YAK-12,ART-12_KEY-12_NOR-12_YAK-12,0
GAL-1,GAL,1,24.98754559,133.745892,-1.576939372,PIE_HOW_RAD,GAL-PIE_GAL-HOW_GAL-RAD,GAL-PIE-1_GAL-HOW-1_GAL-RAD-1,PIE-1_HOW-1_RAD-1,0
GOO-13,GOO,12,-41.85655141,-112.918897,27.08052363,BUG_NOR_KEY_SAD_WOW,BUG-GOO_GOO-NOR_GOO-KEY_GOO-SAD_GOO-WOW,GOO-SAD-10_GOO-WOW-10_BUG-GOO-12_GOO-NOR-12_GOO-KEY-12,SAD-10_WOW-10_BUG-12_NOR-12_KEY-12,0
GOO-12,GOO,12,-43.95188141,-109.118245,26.92962063,BUG_NOR_KEY_SAD_WOW,BUG-GOO_GOO-NOR_GOO-KEY_GOO-SAD_GOO-WOW,GOO-SAD-10_GOO-WOW-10_BUG-GOO-12_GOO-NOR-12_GOO-KEY-12,SAD-10_WOW-10_BUG-12_NOR-12_KEY-12,0
GOO-10,GOO,12,-41.43612741,-116.655241,25.71561463,BUG_NOR_KEY_SAD_WOW,BUG-GOO_GOO-NOR_GOO-KEY_GOO-SAD_GOO-WOW,GOO-SAD-10_GOO-WOW-10_BUG-GOO-12_GOO-NOR-12_GOO-KEY-12,SAD-10_WOW-10_BUG-12_NOR-12_KEY-12,0
ZOO-11,ZOO,11,53.59552959,-79.92789602,45.84201263,COW_FAX_JAM_WAS,COW-ZOO_FAX-ZOO_JAM-ZOO_WAS-ZOO,COW-ZOO-11_FAX-ZOO-11_JAM-ZOO-11_WAS-ZOO-11,COW-11_FAX-11_JAM-11_WAS-11,0
AIM-3,AIM,3,-85.39764441,95.01491398,-91.98091537,MOM_LID_EGO_WAX_MIX,AIM-MOM_AIM-LID_AIM-EGO_AIM-WAX_AIM-MIX,AIM-MOM-3_AIM-LID-3_AIM-EGO-3_AIM-WAX-3_AIM-MIX-3,MOM-3_LID-3_EGO-3_WAX-3_MIX-3,1
CIS-2,CIS,2,85.32510359,11.66894898,-82.83059537,BAH_BAM_BOY_ORC_TAG_OFF,BAH-CIS_BAM-CIS_BOY-CIS_CIS-ORC_CIS-TAG_CIS-OFF,BAH-CIS-2_BOY-CIS-2_CIS-ORC-2_CIS-TAG-2_CIS-OFF-2_BAM-CIS-8,BAH-2_BOY-2_ORC-2_TAG-2_OFF-2_BAM-8,1
MOP-6,MOP,6,-41.14815841,32.03279498,63.86493863,DUH_FAN_JUG_NAN,DUH-MOP_FAN-MOP_JUG-MOP_MOP-NAN,DUH-MOP-6_FAN-MOP-6_JUG-MOP-6_MOP-NAN-6,DUH-6_FAN-6_JUG-6_NAN-6,0
EAR-11,EAR,10,47.71669559,-101.306211,24.42671963,MOO_GEL_LIE_WAS,EAR-MOO_EAR-GEL_EAR-LIE_EAR-WAS,EAR-LIE-11_EAR-WAS-11_EAR-MOO-10_EAR-GEL-10,LIE-11_WAS-11_MOO-10_GEL-10,0
IRE-14,IRE,7,36.45626059,-3.166204017,68.58317463,EVE_GIG_MAC_LAW_RIB,EVE-IRE_GIG-IRE_IRE-MAC_IRE-LAW_IRE-RIB,EVE-IRE-14_GIG-IRE-14_IRE-LAW-14_IRE-RIB-14_IRE-MAC-7,EVE-14_GIG-14_LAW-14_RIB-14_MAC-7,0
SAW-8,SAW,8,77.17590359,-85.93446502,-36.31063437,AMP_HAY_JAR_PHI_WHY,AMP-SAW_HAY-SAW_JAR-SAW_PHI-SAW_SAW-WHY,AMP-SAW-8_HAY-SAW-8_JAR-SAW-8_PHI-SAW-8_SAW-WHY-8,AMP-8_HAY-8_JAR-8_PHI-8_WHY-8,0
WAR-1,WAR,5,24.28645659,118.646189,20.21671563,ADO_BOA_DUB_ELF_HOW,ADO-WAR_BOA-WAR_DUB-WAR_ELF-WAR_HOW-WAR,DUB-WAR-1_ELF-WAR-1_HOW-WAR-1_ADO-WAR-5_BOA-WAR-5_DUB-WAR-5_HOW-WAR-5,DUB-1_ELF-1_HOW-1_ADO-5_BOA-5_DUB-5_HOW-5,0
CUP-4,CUP,4,-102.1497724,1.689936983,-56.48926237,BAR_DAY_HUG_SIR_PAW,BAR-CUP_CUP-DAY_CUP-HUG_CUP-SIR_CUP-PAW,BAR-CUP-4_CUP-DAY-4_CUP-HUG-4_CUP-PAW-4_CUP-SIR-4,BAR-4_DAY-4_HUG-4_PAW-4_SIR-9,0
WAR-5,WAR,5,22.01100359,117.232289,23.27937763,ADO_BOA_DUB_ELF_HOW,ADO-WAR_BOA-WAR_DUB-WAR_ELF-WAR_HOW-WAR,DUB-WAR-1_ELF-WAR-1_HOW-WAR-1_ADO-WAR-5_BOA-WAR-5_DUB-WAR-5_HOW-WAR-5,DUB-1_ELF-1_HOW-1_ADO-5_BOA-5_DUB-5_HOW-5,0
SOY-6,SOY,6,-25.26962541,6.414220983,63.01992663,DUH_FOG_PLY_RIB_TRY,DUH-SOY_FOG-SOY_PLY-SOY_RIB-SOY_SOY-TRY,DUH-SOY-6_FOG-SOY-6_PLY-SOY-6_RIB-SOY-6_SOY-TRY-6,DUH-6_FOG-6_PLY-6_RIB-6_TRY-6,0
AGE-9,AGE,9,-90.54446141,-39.40249202,-41.39540837,KIT_BED_CHI_BAR_ELK,AGE-KIT_AGE-BED_AGE-CHI_AGE-BAR_AGE-ELK,AGE-KIT-9_AGE-BED-9_AGE-CHI-9_AGE-BAR-9_AGE-ELK-9,KIT-9_BED-9_CHI-9_BAR-9_ELK-9,0
ART-12,ART,12,-85.24824141,-58.83866602,26.52474063,COY_FIG_KIT_ASH_MAD,ART-COY_ART-FIG_ART-KIT_ART-ASH_ART-MAD,ART-COY-12_ART-FIG-12_ART-ASH-12_ART-MAD-12_ART-KIT-12,COY-12_FIG-12_ASH-12_MAD-12_KIT-9,0
ZIG-4,ZIG,4,-112.1824644,49.38235198,-30.73944437,DAY_GYM_SAY,DAY-ZIG_GYM-ZIG_SAY-ZIG,DAY-ZIG-4_GYM-ZIG-4_SAY-ZIG-4,DAY-4_GYM-4_SAY-4,0
GUN-1,GUN,2,80.21752159,86.71068098,-50.51652737,DIG_FRO_WHO_OFF_TUB,DIG-GUN_FRO-GUN_GUN-WHO_GUN-OFF_GUN-TUB,FRO-GUN-1_GUN-WHO-1_DIG-GUN-2_GUN-OFF-2_GUN-TUB-2,FRO-1_WHO-1_DIG-2_OFF-2_TUB-2,0
BED-9,BED,9,-95.19832241,-10.08291602,-13.15320537,AGE_ICE_GIN_CHI,AGE-BED_BED-ICE_BED-GIN_BED-CHI,BED-ICE-4_BED-GIN-4_AGE-BED-9_BED-CHI-9,ICE-4_GIN-4_AGE-9_CHI-9,0
PAY-8,PAY,8,104.2987506,-39.62004702,-34.32920937,ETA_JAR_LUG_WHY_WIN,ETA-PAY_JAR-PAY_LUG-PAY_PAY-WHY_PAY-WIN,ETA-PAY-8_JAR-PAY-8_LUG-PAY-8_PAY-WHY-8_PAY-WIN-8,ETA-8_JAR-8_LUG-8_WHY-8_WIN-8,0
LIE-13,LIE,14,23.32732159,-72.88615602,51.24466863,EAR_FAX_LAW_TAU,EAR-LIE_FAX-LIE_LAW-LIE_LIE-TAU,EAR-LIE-11_FAX-LIE-11_LIE-TAU-13_LAW-LIE-14_LIE-TAU-14,EAR-11_FAX-11_TAU-13_LAW-14_TAU-14,0
PHI-11,PHI,8,72.03006459,-102.675703,5.518761628,GEL_TAR_WAS_SEX_SAW,GEL-PHI_PHI-TAR_PHI-WAS_PHI-SEX_PHI-SAW,PHI-TAR-11_PHI-WAS-11_PHI-TAR-8_PHI-SEX-8_PHI-SAW-8_GEL-PHI-10,TAR-11_WAS-11_TAR-8_SEX-8_SAW-8_GEL-10,0
LIE-11,LIE,14,25.37320059,-71.04085602,52.34109163,EAR_FAX_LAW_TAU,EAR-LIE_FAX-LIE_LAW-LIE_LIE-TAU,EAR-LIE-11_FAX-LIE-11_LIE-TAU-13_LAW-LIE-14_LIE-TAU-14,EAR-11_FAX-11_TAU-13_LAW-14_TAU-14,0
HAY-8,HAY,8,78.44892959,-66.37617402,-66.96744137,BAM_JAR_WIN_YAY_SAW,BAM-HAY_HAY-JAR_HAY-WIN_HAY-YAY_HAY-SAW,BAM-HAY-8_HAY-JAR-8_HAY-WIN-8_HAY-YAY-8_HAY-SAW-8,BAM-8_JAR-8_WIN-8_YAY-8_SAW-8,1
BED-4,BED,9,-96.50953441,-6.208093017,-12.62538737,AGE_ICE_GIN_CHI,AGE-BED_BED-ICE_BED-GIN_BED-CHI,BED-ICE-4_BED-GIN-4_AGE-BED-9_BED-CHI-9,ICE-4_GIN-4_AGE-9_CHI-9,0
NOR-9,NOR,9,-76.30655541,-91.51014402,2.006007628,COY_FIG_GOO_KIT,COY-NOR_FIG-NOR_GOO-NOR_KIT-NOR,COY-NOR-12_FIG-NOR-12_GOO-NOR-12_COY-NOR-9_KIT-NOR-9,COY-12_FIG-12_GOO-12_COY-9_KIT-9,0
GYM-4,GYM,4,-102.0108504,48.01721398,-60.70668137,EGO_VAN_OAR_ZIG,EGO-GYM_GYM-VAN_GYM-OAR_GYM-ZIG,EGO-GYM-3_GYM-OAR-3_GYM-VAN-4_GYM-ZIG-4,EGO-3_OAR-3_VAN-4_ZIG-4,0
GYM-3,GYM,4,-101.3163384,52.41292698,-61.52199537,EGO_VAN_OAR_ZIG,EGO-GYM_GYM-VAN_GYM-OAR_GYM-ZIG,EGO-GYM-3_GYM-OAR-3_GYM-VAN-4_GYM-ZIG-4,EGO-3_OAR-3_VAN-4_ZIG-4,0
BOY-2,BOY,2,108.4197686,11.93373498,-68.75523137,BAH_FOX_ETA_CIS_ORC,BAH-BOY_BOY-FOX_BOY-ETA_BOY-CIS_BOY-ORC,BAH-BOY-2_BOY-FOX-2_BOY-ETA-2_BOY-CIS-2_BOY-ORC-2,BAH-2_FOX-2_ETA-2_CIS-2_ORC-2,0
IVY-7,IVY,7,93.61091659,11.58407098,-12.75042237,DUI_EYE_GAS_SUN,DUI-IVY_EYE-IVY_GAS-IVY_IVY-SUN,DUI-IVY-2_IVY-SUN-2_EYE-IVY-7_IVY-SUN-7_GAS-IVY-11,DUI-2_SUN-2_EYE-7_SUN-7_GAS-11,0
RUG-10,RUG,10,-19.93212741,-146.611042,5.949316628,ALL_DAD_EGG_HIP_PIG,ALL-RUG_DAD-RUG_EGG-RUG_HIP-RUG_PIG-RUG,ALL-RUG-10_DAD-RUG-10_EGG-RUG-10_HIP-RUG-10_PIG-RUG-10,ALL-10_DAD-10_EGG-10_HIP-10_PIG-10,0
SIR-9,SIR,9,-85.17058541,-36.93601502,-81.99597937,CUP_ELK_FLU_HUG_ONO_TAT,CUP-SIR_ELK-SIR_FLU-SIR_HUG-SIR_ONO-SIR_SIR-TAT,ELK-SIR-9_ONO-SIR-9_SIR-TAT-9_CUP-SIR-4_FLU-SIR-4_HUG-SIR-4,ELK-9_ONO-9_TAT-9_CUP-4_FLU-4_HUG-4,1
NOM-1,NOM,7,74.50482659,89.93827798,-8.540843372,ACE_ARM_BIO_DUI_HIT,ACE-NOM_ARM-NOM_BIO-NOM_DUI-NOM_HIT-NOM,ARM-NOM-1_BIO-NOM-1_DUI-NOM-2_HIT-NOM-2_ACE-NOM-7_HIT-NOM-7,ARM-1_BIO-1_DUI-2_HIT-2_ACE-7_HIT-7,0
TAU-14,TAU,6,-21.30092041,-46.13249602,61.36783063,ACT_LAM_LIE_OLD_ZAP,ACT-TAU_LAM-TAU_LIE-TAU_OLD-TAU_TAU-ZAP,LIE-TAU-13_OLD-TAU-13_TAU-ZAP-13_LIE-TAU-14_OLD-TAU-14_ACT-TAU-6_LAM-TAU-12,LIE-13_OLD-13_ZAP-13_LIE-14_OLD-14_ACT-6_LAM-12,0
FLU-4,FLU,4,-106.7256264,-7.093324017,-80.89485437,BAR_HUG_SIR_VAN,BAR-FLU_FLU-HUG_FLU-SIR_FLU-VAN,BAR-FLU-4_FLU-HUG-4_FLU-VAN-4_FLU-SIR-4,BAR-4_HUG-4_VAN-4_SIR-9,1
FUN-5,FUN,5,-41.77578841,81.21320698,46.46754063,DRY_FAN_NAY_VOW,DRY-FUN_FAN-FUN_FUN-NAY_FUN-VOW,DRY-FUN-5_FUN-NAY-5_FUN-VOW-5_FAN-FUN-6,DRY-5_NAY-5_VOW-5_FAN-6,0
TAU-13,TAU,6,-19.31480241,-50.45840702,60.27586463,ACT_LAM_LIE_OLD_ZAP,ACT-TAU_LAM-TAU_LIE-TAU_OLD-TAU_TAU-ZAP,LIE-TAU-13_OLD-TAU-13_TAU-ZAP-13_LIE-TAU-14_OLD-TAU-14_ACT-TAU-6_LAM-TAU-12,LIE-13_OLD-13_ZAP-13_LIE-14_OLD-14_ACT-6_LAM-12,0
JAM-13,JAM,13,30.08529959,-105.085851,49.11054163,HOT_ZOO_MOO,HOT-JAM_JAM-ZOO_JAM-MOO,JAM-ZOO-11_HOT-JAM-13_JAM-MOO-13,ZOO-11_HOT-13_MOO-10,0
LAW-14,LAW,14,10.22523459,-26.85873602,65.73183363,FOG_GIG_IRE_LIE,FOG-LAW_GIG-LAW_IRE-LAW_LAW-LIE,FOG-LAW-14_GIG-LAW-14_IRE-LAW-14_LAW-LIE-14,FOG-14_GIG-14_IRE-14_LIE-14,0
AIR-11,AIR,11,71.13112059,-32.43153802,43.73215663,COW_ODD_MAC_FIX,AIR-COW_AIR-ODD_AIR-MAC_AIR-FIX,AIR-COW-11_AIR-ODD-11_AIR-MAC-11_AIR-FIX-11,COW-11_ODD-11_MAC-11_FIX-11,0
WHO-1,WHO,1,56.10229159,110.670883,-84.02869737,FRO_GUN_LEG_NIX_OFF,FRO-WHO_GUN-WHO_LEG-WHO_NIX-WHO_OFF-WHO,FRO-WHO-1_GUN-WHO-1_LEG-WHO-1_NIX-WHO-1_OFF-WHO-2,FRO-1_GUN-1_LEG-1_NIX-1_OFF-2,1
JOY-1,JOY,1,84.05906559,108.367809,-32.10448937,BIO_DIG_RAW,BIO-JOY_DIG-JOY_JOY-RAW,BIO-JOY-1_JOY-RAW-1_DIG-JOY-2,BIO-1_RAW-1_DIG-2,0
HAM-6,HAM,6,-78.12024741,6.428795983,43.02018763,ACT_ASH_LAX_ZZZ_ICE,ACT-HAM_ASH-HAM_HAM-LAX_HAM-ZZZ_HAM-ICE,ACT-HAM-6_HAM-LAX-6_HAM-ZZZ-6_HAM-ICE-6_ASH-HAM-12,ACT-6_LAX-6_ZZZ-6_ICE-6_ASH-12,0
FIX-7,FIX,7,75.03074659,-4.811578017,22.42784863,AIR_MAC_ODD_GAS_LUG,AIR-FIX_FIX-MAC_FIX-ODD_FIX-GAS_FIX-LUG,AIR-FIX-11_FIX-MAC-11_FIX-ODD-11_FIX-GAS-11_FIX-LUG-11_FIX-MAC-7,AIR-11_MAC-11_ODD-11_GAS-11_LUG-11_MAC-7,0
TAX-4,TAX,4,-96.35106441,69.70448498,-14.31714737,FLY_GIN_MOM_SAY,FLY-TAX_GIN-TAX_MOM-TAX_SAY-TAX,FLY-TAX-3_MOM-TAX-3_GIN-TAX-4_SAY-TAX-4,FLY-3_MOM-3_GIN-4_SAY-4,0
TAU-6,TAU,6,-23.40370241,-43.09522102,60.45120163,ACT_LAM_LIE_OLD_ZAP,ACT-TAU_LAM-TAU_LIE-TAU_OLD-TAU_TAU-ZAP,LIE-TAU-13_OLD-TAU-13_TAU-ZAP-13_LIE-TAU-14_OLD-TAU-14_ACT-TAU-6_LAM-TAU-12,LIE-13_OLD-13_ZAP-13_LIE-14_OLD-14_ACT-6_LAM-12,0
BAH-8,BAH,8,97.43435759,-18.79178502,-79.21080637,ETA_CIS_BOY_WIN_BAM,BAH-ETA_BAH-CIS_BAH-BOY_BAH-WIN_BAH-BAM,BAH-ETA-2_BAH-CIS-2_BAH-BOY-2_BAH-ETA-8_BAH-WIN-8_BAH-BAM-8,ETA-2_CIS-2_BOY-2_ETA-8_WIN-8_BAM-8,0
SPY-1,SPY,1,57.90937859,124.876711,-41.34419237,ELF_LEG_NIX_RAW,ELF-SPY_LEG-SPY_NIX-SPY_RAW-SPY,ELF-SPY-1_LEG-SPY-1_NIX-SPY-1_RAW-SPY-1,ELF-1_LEG-1_NIX-1_RAW-1,0
TAX-3,TAX,4,-95.65655241,74.10019898,-15.13246137,FLY_GIN_MOM_SAY,FLY-TAX_GIN-TAX_MOM-TAX_SAY-TAX,FLY-TAX-3_MOM-TAX-3_GIN-TAX-4_SAY-TAX-4,FLY-3_MOM-3_GIN-4_SAY-4,0
BAH-2,BAH,8,97.16048159,-14.53845802,-78.92810637,ETA_CIS_BOY_WIN_BAM,BAH-ETA_BAH-CIS_BAH-BOY_BAH-WIN_BAH-BAM,BAH-ETA-2_BAH-CIS-2_BAH-BOY-2_BAH-ETA-8_BAH-WIN-8_BAH-BAM-8,ETA-2_CIS-2_BOY-2_ETA-8_WIN-8_BAM-8,0
RAD-1,RAD,1,45.56589559,135.015985,-17.33008237,BIO_GAL_OVA_PIE,BIO-RAD_GAL-RAD_OVA-RAD_PIE-RAD,BIO-RAD-1_GAL-RAD-1_OVA-RAD-1_PIE-RAD-1,BIO-1_GAL-1_OVA-1_PIE-1,0
MOM-3,MOM,3,-84.88109141,89.53200898,-64.08417237,AGO_AIM_OAR_TAX,AGO-MOM_AIM-MOM_MOM-OAR_MOM-TAX,AGO-MOM-3_AIM-MOM-3_MOM-OAR-3_MOM-TAX-3,AGO-3_AIM-3_OAR-3_TAX-3,0
CHI-9,CHI,9,-102.5418844,-38.04451102,-16.48294537,AGE_BED_MAD_COY_DOG,AGE-CHI_BED-CHI_CHI-MAD_CHI-COY_CHI-DOG,AGE-CHI-9_BED-CHI-9_CHI-COY-9_CHI-DOG-9_CHI-MAD-9,AGE-9_BED-9_COY-9_DOG-9_MAD-12,0
BUG-12,BUG,12,-59.09933341,-64.50047202,38.98281863,ACT_LAM_ZAP_LAX_GOO,ACT-BUG_BUG-LAM_BUG-ZAP_BUG-LAX_BUG-GOO,ACT-BUG-12_BUG-LAM-12_BUG-LAX-12_BUG-GOO-12_BUG-ZAP-12,ACT-12_LAM-12_LAX-12_GOO-12_ZAP-13,0
LAX-6,LAX,6,-79.20396241,-13.41357102,26.66345463,BUG_HAM_ICE_MAD_NAN,BUG-LAX_HAM-LAX_ICE-LAX_LAX-MAD_LAX-NAN,BUG-LAX-12_LAX-MAD-12_HAM-LAX-6_ICE-LAX-6_LAX-NAN-6,BUG-12_MAD-12_HAM-6_ICE-6_NAN-6,0
PRO-13,PRO,13,-20.54790941,-114.716143,50.09094763,ALL_HOT_PIG_YAK,ALL-PRO_HOT-PRO_PIG-PRO_PRO-YAK,HOT-PRO-13_PIG-PRO-13_PRO-YAK-13_ALL-PRO-10,HOT-13_PIG-13_YAK-13_ALL-10,0
WHY-8,WHY,8,93.63453159,-61.09995302,-20.31834037,KEG_LUG_PAY_SAW_TAR,KEG-WHY_LUG-WHY_PAY-WHY_SAW-WHY_TAR-WHY,KEG-WHY-8_LUG-WHY-8_PAY-WHY-8_SAW-WHY-8_TAR-WHY-8,KEG-8_LUG-8_PAY-8_SAW-8_TAR-8,0
LIE-14,LIE,14,21.34120359,-68.56024402,52.33663563,EAR_FAX_LAW_TAU,EAR-LIE_FAX-LIE_LAW-LIE_LIE-TAU,EAR-LIE-11_FAX-LIE-11_LIE-TAU-13_LAW-LIE-14_LIE-TAU-14,EAR-11_FAX-11_TAU-13_LAW-14_TAU-14,0
TAR-8,TAR,8,71.15719559,-76.11056602,-11.12986337,KEG_PHI_SEX_WHY_WAS,KEG-TAR_PHI-TAR_SEX-TAR_TAR-WHY_TAR-WAS,KEG-TAR-11_PHI-TAR-11_TAR-WAS-11_KEG-TAR-8_PHI-TAR-8_SEX-TAR-8_TAR-WHY-8,KEG-11_PHI-11_WAS-11_KEG-8_PHI-8_SEX-8_WHY-8,0
ERA-6,ERA,6,11.63524159,17.70930698,61.21293163,AHI_JUG_RIB_NIL_GIG,AHI-ERA_ERA-JUG_ERA-RIB_ERA-NIL_ERA-GIG,ERA-RIB-14_ERA-GIG-14_AHI-ERA-7_ERA-NIL-7_ERA-JUG-6_ERA-RIB-6,RIB-14_GIG-14_AHI-7_NIL-7_JUG-6_RIB-6,0
ERA-7,ERA,6,17.26735359,17.24063198,60.56250663,AHI_JUG_RIB_NIL_GIG,AHI-ERA_ERA-JUG_ERA-RIB_ERA-NIL_ERA-GIG,ERA-RIB-14_ERA-GIG-14_AHI-ERA-7_ERA-NIL-7_ERA-JUG-6_ERA-RIB-6,RIB-14_GIG-14_AHI-7_NIL-7_JUG-6_RIB-6,0
TAG-2,TAG,2,101.8871626,36.89463698,-54.28216537,CIS_DUI_FOX_ORC_TUB,CIS-TAG_DUI-TAG_FOX-TAG_ORC-TAG_TAG-TUB,CIS-TAG-2_DUI-TAG-2_FOX-TAG-2_ORC-TAG-2_TAG-TUB-2,CIS-2_DUI-2_FOX-2_ORC-2_TUB-2,0
TUB-2,TUB,2,107.6198766,63.81006798,-42.85213937,ASK_DIG_GUN_SKY_TAG,ASK-TUB_DIG-TUB_GUN-TUB_SKY-TUB_TAG-TUB,ASK-TUB-2_DIG-TUB-2_GUN-TUB-2_SKY-TUB-2_TAG-TUB-2,ASK-2_DIG-2_GUN-2_SKY-2_TAG-2,0
ONO-9,ONO,9,-88.90182941,-62.98485202,-63.50000837,BAR_KIT_SIR_USE_TAT,BAR-ONO_KIT-ONO_ONO-SIR_ONO-USE_ONO-TAT,BAR-ONO-9_KIT-ONO-9_ONO-SIR-9_ONO-USE-9_ONO-TAT-9,BAR-9_KIT-9_SIR-9_USE-9_TAT-9,1
GUN-2,GUN,2,82.23037459,83.33962298,-50.55793937,DIG_FRO_WHO_OFF_TUB,DIG-GUN_FRO-GUN_GUN-WHO_GUN-OFF_GUN-TUB,FRO-GUN-1_GUN-WHO-1_DIG-GUN-2_GUN-OFF-2_GUN-TUB-2,FRO-1_WHO-1_DIG-2_OFF-2_TUB-2,0
ASH-12,ASH,12,-70.85630941,-36.11951702,49.93942863,ART_LAM_HAM,ART-ASH_ASH-LAM_ASH-HAM,ART-ASH-12_ASH-LAM-12_ASH-HAM-12,ART-12_LAM-12_HAM-6,0
WOW-10,WOW,9,-56.48277041,-131.871081,-17.25148337,GOO_KEY_NEW_SAD_WIG,GOO-WOW_KEY-WOW_NEW-WOW_SAD-WOW_WIG-WOW,GOO-WOW-10_NEW-WOW-10_SAD-WOW-10_KEY-WOW-9_WIG-WOW-9,GOO-10_NEW-10_SAD-10_KEY-9_WIG-9,0
TAR-11,TAR,8,68.02249859,-76.41374802,-8.592402372,KEG_PHI_SEX_WHY_WAS,KEG-TAR_PHI-TAR_SEX-TAR_TAR-WHY_TAR-WAS,KEG-TAR-11_PHI-TAR-11_TAR-WAS-11_KEG-TAR-8_PHI-TAR-8_SEX-TAR-8_TAR-WHY-8,KEG-11_PHI-11_WAS-11_KEG-8_PHI-8_SEX-8_WHY-8,0
NEW-10,NEW,10,-41.25973241,-135.328682,-42.06623437,COP_GET_HIP_WOW_USE,COP-NEW_GET-NEW_HIP-NEW_NEW-WOW_NEW-USE,COP-NEW-10_GET-NEW-10_HIP-NEW-10_NEW-WOW-10_NEW-USE-10,COP-10_GET-10_HIP-10_WOW-10_USE-9,1
BAR-9,BAR,9,-105.9669134,-31.27103202,-61.66566937,AGE_CUP_FLU_DOG_ONO,AGE-BAR_BAR-CUP_BAR-FLU_BAR-DOG_BAR-ONO,BAR-CUP-4_BAR-FLU-4_BAR-DOG-4_AGE-BAR-9_BAR-DOG-9_BAR-ONO-9,CUP-4_FLU-4_DOG-4_AGE-9_DOG-9_ONO-9,0
IRE-7,IRE,7,40.26749259,-0.069158017,66.84420363,EVE_GIG_MAC_LAW_RIB,EVE-IRE_GIG-IRE_IRE-MAC_IRE-LAW_IRE-RIB,EVE-IRE-14_GIG-IRE-14_IRE-LAW-14_IRE-RIB-14_IRE-MAC-7,EVE-14_GIG-14_LAW-14_RIB-14_MAC-7,0
BOA-5,BOA,5,-4.902155406,113.990935,32.01739663,REF_WAR_SHY_NAY,BOA-REF_BOA-WAR_BOA-SHY_BOA-NAY,BOA-REF-5_BOA-WAR-5_BOA-SHY-5_BOA-NAY-5,REF-5_WAR-5_SHY-5_NAY-5,0
AMP-10,AMP,8,51.99566359,-118.984127,-45.29832237,ROB_YAY_SAW_CAB,AMP-ROB_AMP-YAY_AMP-SAW_AMP-CAB,AMP-ROB-10_AMP-CAB-10_AMP-YAY-8_AMP-SAW-8,ROB-10_CAB-10_YAY-8_SAW-8,1
MAD-12,MAD,12,-97.55815141,-29.18252802,13.65649863,ART_CHI_COY_ICE_LAX,ART-MAD_CHI-MAD_COY-MAD_ICE-MAD_LAX-MAD,ART-MAD-12_COY-MAD-12_LAX-MAD-12_CHI-MAD-9_ICE-MAD-6,ART-12_COY-12_LAX-12_CHI-9_ICE-6,0
DOG-4,DOG,9,-110.6943414,-17.02691602,-35.28390337,BAR_CHI_PAW,BAR-DOG_CHI-DOG_DOG-PAW,BAR-DOG-4_DOG-PAW-4_BAR-DOG-9_CHI-DOG-9,BAR-4_PAW-4_BAR-9_CHI-9,0
